number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
0,0.27285610884428024,2026-03-29 20:30:07.207820,2026-03-29 20:30:14.297624,0 days 00:00:07.089804,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.9354166666666667,COMPLETE
1,0.309211328625679,2026-03-29 20:30:14.297624,2026-03-29 20:30:30.243495,0 days 00:00:15.945871,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.9354166666666667,COMPLETE
2,0.3576107670863469,2026-03-29 20:30:30.243495,2026-03-29 20:30:41.637526,0 days 00:00:11.394031,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.86875,COMPLETE
3,0.3435099273920059,2026-03-29 20:30:41.637526,2026-03-29 20:30:50.582934,0 days 00:00:08.945408,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.9104166666666667,COMPLETE
4,0.25179197639226913,2026-03-29 20:30:50.582934,2026-03-29 20:31:07.304992,0 days 00:00:16.722058,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.9625000000000001,COMPLETE
5,0.2801661243041356,2026-03-29 20:31:07.306498,2026-03-29 20:32:00.434000,0 days 00:00:53.127502,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.8979166666666667,COMPLETE
6,0.24620297054449716,2026-03-29 20:32:00.435001,2026-03-29 20:32:27.327991,0 days 00:00:26.892990,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.9270833333333334,COMPLETE
7,0.21022343635559082,2026-03-29 20:32:27.328994,2026-03-29 20:32:56.796144,0 days 00:00:29.467150,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.9583333333333334,COMPLETE
8,0.2597225407759349,2026-03-29 20:32:56.797146,2026-03-29 20:33:05.618378,0 days 00:00:08.821232,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.9520833333333333,COMPLETE
9,0.11989070475101471,2026-03-29 20:33:05.619378,2026-03-29 20:33:12.628032,0 days 00:00:07.008654,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.9395833333333333,COMPLETE
10,0.1889277845621109,2026-03-29 20:33:12.629037,2026-03-29 20:33:19.126809,0 days 00:00:06.497772,64,False,0.4921467580828037,96,0.0005126065261429245,2,3.7669826973855905e-05,0.9041666666666667,COMPLETE
11,0.29210034012794495,2026-03-29 20:33:19.127806,2026-03-29 20:33:25.960303,0 days 00:00:06.832497,64,False,0.4899883294469092,96,0.0005110329249550081,2,3.838860376623868e-05,0.9229166666666667,COMPLETE
12,0.508709192276001,2026-03-29 20:33:25.961307,2026-03-29 20:33:27.244615,0 days 00:00:01.283308,64,False,0.5165877328999808,96,0.0005054500549779796,3,4.141985657284402e-05,,PRUNED
13,0.11917734146118164,2026-03-29 20:33:27.245616,2026-03-29 20:33:33.761673,0 days 00:00:06.516057,64,False,0.48479112088536463,96,0.0011058929812855776,1,2.7939416270443982e-05,0.9604166666666667,COMPLETE
14,0.2587418779730797,2026-03-29 20:33:33.762672,2026-03-29 20:33:40.892039,0 days 00:00:07.129367,32,False,0.5375920406844779,64,0.0011178590744458016,1,1.1248613366724763e-05,0.9604166666666667,COMPLETE
15,0.22816888988018036,2026-03-29 20:33:40.893039,2026-03-29 20:33:47.303352,0 days 00:00:06.410313,64,False,0.4561031263700419,128,0.0019404018637360894,1,6.793020634935374e-05,0.9624999999999999,COMPLETE
16,0.24276410043239594,2026-03-29 20:33:47.304356,2026-03-29 20:33:54.626559,0 days 00:00:07.322203,32,False,0.4524022468206216,96,0.0014548663954057656,1,2.4346596102796976e-05,0.9666666666666668,COMPLETE
