number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,user_attrs_seed,state
0,0.5852543115615845,2026-03-11 14:05:29.085206,2026-03-11 14:05:44.491544,0 days 00:00:15.406338,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.8241935483870968,42.0,COMPLETE
1,0.5693163275718689,2026-03-11 14:05:44.491544,2026-03-11 14:05:51.997747,0 days 00:00:07.506203,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.8354838709677419,43.0,COMPLETE
2,0.5559820234775543,2026-03-11 14:05:51.999751,2026-03-11 14:06:01.477964,0 days 00:00:09.478213,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.8354838709677419,44.0,COMPLETE
3,0.6882059425115585,2026-03-11 14:06:01.478964,2026-03-11 14:06:10.367711,0 days 00:00:08.888747,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.7758064516129033,45.0,COMPLETE
4,0.5434407591819763,2026-03-11 14:06:10.368721,2026-03-11 14:06:18.408106,0 days 00:00:08.039385,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.8241935483870968,46.0,COMPLETE
5,0.6837676167488098,2026-03-11 14:06:18.408106,2026-03-11 14:06:36.282750,0 days 00:00:17.874644,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.7919354838709677,47.0,COMPLETE
6,0.6257892847061157,2026-03-11 14:06:36.282750,2026-03-11 14:06:48.893405,0 days 00:00:12.610655,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.7806451612903227,48.0,COMPLETE
7,0.5470840334892273,2026-03-11 14:06:48.894404,2026-03-11 14:06:56.272618,0 days 00:00:07.378214,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.8467741935483871,49.0,COMPLETE
8,0.5549187362194061,2026-03-11 14:06:56.272618,2026-03-11 14:07:04.480106,0 days 00:00:08.207488,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.8096774193548387,50.0,COMPLETE
9,0.5639908909797668,2026-03-11 14:07:04.480106,2026-03-11 14:07:10.601748,0 days 00:00:06.121642,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.814516129032258,51.0,COMPLETE
10,0.536918580532074,2026-03-11 14:07:10.601748,2026-03-11 14:07:16.876032,0 days 00:00:06.274284,64,False,0.4921467580828037,256,0.0005126065261429245,2,0.00010117248921128361,0.8322580645161289,52.0,COMPLETE
11,0.5925470590591431,2026-03-11 14:07:16.876032,2026-03-11 14:07:23.165769,0 days 00:00:06.289737,64,False,0.48907214115801195,256,0.0005063996376266946,2,8.776006475933925e-05,0.7919354838709677,53.0,COMPLETE
12,0.5982973575592041,2026-03-11 14:07:23.166769,2026-03-11 14:07:30.067973,0 days 00:00:06.901204,64,False,0.5165877328999808,256,0.0005160892407926308,3,0.00012978744214559815,0.7741935483870968,54.0,COMPLETE
13,0.5076426267623901,2026-03-11 14:07:30.067973,2026-03-11 14:07:35.591319,0 days 00:00:05.523346,64,False,0.48479112088536463,256,0.0005850676174094601,1,4.458101266201131e-05,0.7774193548387096,55.0,COMPLETE
14,0.5860891938209534,2026-03-11 14:07:35.591319,2026-03-11 14:07:41.877752,0 days 00:00:06.286433,64,False,0.47529180478007954,256,0.0006106911702698839,2,3.085862602636165e-05,0.8032258064516129,56.0,COMPLETE
15,0.525326669216156,2026-03-11 14:07:41.877752,2026-03-11 14:07:47.194039,0 days 00:00:05.316287,64,False,0.45480111634773557,64,0.0006150666098887545,2,1.0314727678867985e-05,0.7870967741935484,57.0,COMPLETE
16,0.5858670473098755,2026-03-11 14:07:47.195039,2026-03-11 14:07:52.420102,0 days 00:00:05.225063,64,False,0.43752107751625147,64,0.0006196566535746708,1,1.1828498149282301e-05,0.8451612903225806,58.0,COMPLETE
17,0.5589137673377991,2026-03-11 14:07:52.420102,2026-03-11 14:07:57.724965,0 days 00:00:05.304863,64,False,0.5311149037830162,64,0.0010877404651093254,3,2.4168952077728423e-05,0.7935483870967742,59.0,COMPLETE
18,0.5112664103507996,2026-03-11 14:07:57.725964,2026-03-11 14:08:02.891607,0 days 00:00:05.165643,64,False,0.32538327298994807,128,0.0006307838147403469,1,1.0027489495442864e-05,0.8225806451612904,60.0,COMPLETE
19,0.5595934987068176,2026-03-11 14:08:02.893610,2026-03-11 14:08:08.016808,0 days 00:00:05.123198,64,False,0.3213547123405388,128,0.0009442123814893832,1,5.7984304705420095e-05,0.8790322580645161,61.0,COMPLETE
20,0.550508439540863,2026-03-11 14:08:08.016808,2026-03-11 14:08:13.232257,0 days 00:00:05.215449,64,False,0.29790021357715396,128,0.0006699377700102025,1,2.6848474509058095e-05,0.8370967741935484,62.0,COMPLETE
21,0.42037367820739746,2026-03-11 14:08:13.232257,2026-03-11 14:08:18.555620,0 days 00:00:05.323363,64,False,0.43400111099427385,64,0.0006011889630245101,2,1.007408455486081e-05,0.8387096774193549,63.0,COMPLETE
22,0.5578991174697876,2026-03-11 14:08:18.558095,2026-03-11 14:08:23.724535,0 days 00:00:05.166440,64,False,0.3390469102788948,128,0.0005715637119875908,1,1.716914054739209e-05,0.7919354838709678,64.0,COMPLETE
23,0.5431828498840332,2026-03-11 14:08:23.724535,2026-03-11 14:08:28.876782,0 days 00:00:05.152247,64,False,0.4260475402718664,64,0.0006707039520710585,1,3.9591212461756515e-05,0.782258064516129,65.0,COMPLETE
24,0.5642009973526001,2026-03-11 14:08:28.876782,2026-03-11 14:08:34.171429,0 days 00:00:05.294647,64,False,0.350616946897083,128,0.0005670759057065751,2,1.9717841886900486e-05,0.8064516129032259,66.0,COMPLETE
25,0.5178773999214172,2026-03-11 14:08:34.181477,2026-03-11 14:08:39.392122,0 days 00:00:05.210645,64,False,0.5383630770096757,128,0.0006891265830115372,1,1.0652744477745675e-05,0.7870967741935485,67.0,COMPLETE
26,0.5824249386787415,2026-03-11 14:08:39.392600,2026-03-11 14:08:44.713590,0 days 00:00:05.320990,64,False,0.3898312551836823,64,0.0008322652961270603,2,1.384478540948663e-05,0.7790322580645161,68.0,COMPLETE
27,0.467488557100296,2026-03-11 14:08:44.713590,2026-03-11 14:08:49.973458,0 days 00:00:05.259868,64,False,0.45675373573162237,128,0.0005694411048193043,1,7.507086083528245e-05,0.8274193548387097,69.0,COMPLETE
28,0.5289487838745117,2026-03-11 14:08:49.973458,2026-03-11 14:08:55.205647,0 days 00:00:05.232189,64,False,0.4652545523091751,64,0.0005538046736633317,2,7.406126591934746e-05,0.7709677419354839,70.0,COMPLETE
29,1.1614680588245392,2026-03-11 14:08:55.205647,2026-03-11 14:08:56.343548,0 days 00:00:01.137901,32,False,0.42924341102218716,96,0.0012118315838664311,1,0.00016730547309622227,,,PRUNED
