number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
0,0.5433480739593506,2026-03-16 00:24:18.675585,2026-03-16 00:24:26.198723,0 days 00:00:07.523138,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.85,COMPLETE
1,0.5752210319042206,2026-03-16 00:24:26.198723,2026-03-16 00:24:33.478298,0 days 00:00:07.279575,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.8483870967741935,COMPLETE
2,0.520935520529747,2026-03-16 00:24:33.481974,2026-03-16 00:24:42.203409,0 days 00:00:08.721435,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.8193548387096774,COMPLETE
3,0.5707065686583519,2026-03-16 00:24:42.205412,2026-03-16 00:24:50.196574,0 days 00:00:07.991162,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.8403225806451613,COMPLETE
4,0.5234744995832443,2026-03-16 00:24:50.197573,2026-03-16 00:24:57.885306,0 days 00:00:07.687733,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.8435483870967743,COMPLETE
5,0.5105378329753876,2026-03-16 00:24:57.886566,2026-03-16 00:25:13.891817,0 days 00:00:16.005251,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.8516129032258064,COMPLETE
6,0.5452599674463272,2026-03-16 00:25:13.894515,2026-03-16 00:25:25.195480,0 days 00:00:11.300965,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.8145161290322581,COMPLETE
7,0.5284944772720337,2026-03-16 00:25:25.195897,2026-03-16 00:25:32.281131,0 days 00:00:07.085234,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.8370967741935484,COMPLETE
8,0.5572182759642601,2026-03-16 00:25:32.281131,2026-03-16 00:25:39.618402,0 days 00:00:07.337271,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.8451612903225805,COMPLETE
9,0.47036218643188477,2026-03-16 00:25:39.618402,2026-03-16 00:25:45.437404,0 days 00:00:05.819002,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.8338709677419355,COMPLETE
10,0.48004966974258423,2026-03-16 00:25:45.438406,2026-03-16 00:25:50.329296,0 days 00:00:04.890890,64,False,0.4921467580828037,96,0.0005126065261429245,2,3.7669826973855905e-05,0.8306451612903226,COMPLETE
11,0.47114235162734985,2026-03-16 00:25:50.330307,2026-03-16 00:25:55.300505,0 days 00:00:04.970198,64,False,0.4899883294469092,96,0.0005110329249550081,2,3.838860376623868e-05,0.8500000000000001,COMPLETE
12,0.530703604221344,2026-03-16 00:25:55.300505,2026-03-16 00:26:00.254683,0 days 00:00:04.954178,64,False,0.5165877328999808,96,0.0005054508061781871,3,4.141985657284402e-05,0.7709677419354838,COMPLETE
13,0.49888643622398376,2026-03-16 00:26:00.254683,2026-03-16 00:26:05.142350,0 days 00:00:04.887667,64,False,0.48479112088536463,96,0.0011058929812855776,1,6.694653933471384e-05,0.8516129032258065,COMPLETE
14,0.5485360026359558,2026-03-16 00:26:05.142350,2026-03-16 00:26:11.173749,0 days 00:00:06.031399,32,False,0.5375920406844779,64,0.0006129988404674641,2,2.557675028762182e-05,0.8290322580645162,COMPLETE
15,0.5185932517051697,2026-03-16 00:26:11.174748,2026-03-16 00:26:16.034522,0 days 00:00:04.859774,64,False,0.4439087922436189,128,0.0018321026419425082,2,1.0261712616786998e-05,0.7983870967741936,COMPLETE
16,0.5538567006587982,2026-03-16 00:26:16.034522,2026-03-16 00:26:21.850638,0 days 00:00:05.816116,32,False,0.5657923776468986,96,0.0013601944015689312,1,8.085136113826013e-05,0.8419354838709677,COMPLETE
17,0.5298283100128174,2026-03-16 00:26:21.850638,2026-03-16 00:26:26.836646,0 days 00:00:04.986008,64,False,0.45578738650835104,96,0.0009638265438608683,3,2.8939836710814564e-05,0.8048387096774194,COMPLETE
18,0.513788491487503,2026-03-16 00:26:26.836646,2026-03-16 00:26:32.648474,0 days 00:00:05.811828,32,False,0.5360179459908723,96,0.000619019070967254,1,0.00013658028755958728,0.8758064516129032,COMPLETE
19,0.545852780342102,2026-03-16 00:26:32.648474,2026-03-16 00:26:37.488387,0 days 00:00:04.839913,64,False,0.5873884453898689,128,0.0016279256065451055,2,2.0549328152878818e-05,0.8016129032258065,COMPLETE
20,0.5404008477926254,2026-03-16 00:26:37.489952,2026-03-16 00:26:43.437806,0 days 00:00:05.947854,32,False,0.4416634198004796,64,0.0012618889016637873,2,4.862038984483575e-05,0.7967741935483871,COMPLETE
21,0.4767040014266968,2026-03-16 00:26:43.440444,2026-03-16 00:26:48.394944,0 days 00:00:04.954500,64,False,0.4852642767540084,96,0.0005131259814162336,2,3.5221186408043515e-05,0.8435483870967742,COMPLETE
