number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,user_attrs_seed,state
0,0.5559994578361511,2026-03-11 13:21:26.982748,2026-03-11 13:21:43.439836,0 days 00:00:16.457088,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.8193548387096774,42,COMPLETE
1,0.5877876877784729,2026-03-11 13:21:43.439836,2026-03-11 13:21:51.158910,0 days 00:00:07.719074,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.8129032258064517,43,COMPLETE
2,0.6725503951311111,2026-03-11 13:21:51.158910,2026-03-11 13:22:01.057701,0 days 00:00:09.898791,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.8290322580645161,44,COMPLETE
3,0.587977260351181,2026-03-11 13:22:01.057701,2026-03-11 13:22:10.260352,0 days 00:00:09.202651,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.7725806451612903,45,COMPLETE
4,0.5031896680593491,2026-03-11 13:22:10.262357,2026-03-11 13:22:18.699001,0 days 00:00:08.436644,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.8032258064516129,46,COMPLETE
5,0.526243306696415,2026-03-11 13:22:18.705143,2026-03-11 13:22:37.008121,0 days 00:00:18.302978,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.7806451612903226,47,COMPLETE
6,0.5917327105998993,2026-03-11 13:22:37.008121,2026-03-11 13:22:49.741480,0 days 00:00:12.733359,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.8064516129032258,48,COMPLETE
7,0.5601274371147156,2026-03-11 13:22:49.741480,2026-03-11 13:22:57.008941,0 days 00:00:07.267461,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.8193548387096774,49,COMPLETE
8,0.6766539141535759,2026-03-11 13:22:57.010945,2026-03-11 13:23:05.426924,0 days 00:00:08.415979,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.7693548387096775,50,COMPLETE
9,0.6160876750946045,2026-03-11 13:23:05.428099,2026-03-11 13:23:11.623249,0 days 00:00:06.195150,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.7677419354838709,51,COMPLETE
10,0.5603228211402893,2026-03-11 13:23:11.633669,2026-03-11 13:23:17.984315,0 days 00:00:06.350646,64,False,0.4921467580828037,256,0.0005126065261429245,2,0.00010117248921128361,0.8096774193548387,52,COMPLETE
11,0.5598606169223785,2026-03-11 13:23:17.984315,2026-03-11 13:23:29.671809,0 days 00:00:11.687494,32,True,0.22070239811586093,192,0.0005444221658208852,3,1.0840040696179695e-05,0.785483870967742,53,COMPLETE
12,0.6751342713832855,2026-03-11 13:23:29.671809,2026-03-11 13:23:50.849323,0 days 00:00:21.177514,16,True,0.4850095326219012,256,0.0006762868316632412,3,2.7163925185965217e-05,0.8,54,COMPLETE
13,0.49747516214847565,2026-03-11 13:23:50.849323,2026-03-11 13:23:58.035547,0 days 00:00:07.186224,32,True,0.48479112088536463,128,0.0010554110553175815,3,6.13450286426096e-05,0.8209677419354839,55,COMPLETE
14,0.6687125861644745,2026-03-11 13:23:58.035547,2026-03-11 13:24:04.737549,0 days 00:00:06.702002,32,True,0.5191979476316068,128,0.0010821488141115724,2,0.0001593744754381913,0.7887096774193548,56,COMPLETE
15,0.6750203222036362,2026-03-11 13:24:04.737549,2026-03-11 13:24:11.908098,0 days 00:00:07.170549,32,True,0.5311405868205382,128,0.0006250680224715847,3,5.578490353906739e-05,0.7903225806451613,57,COMPLETE
16,0.5980715155601501,2026-03-11 13:24:11.908098,2026-03-11 13:24:18.255967,0 days 00:00:06.347869,32,True,0.4524022468206216,64,0.0009560864707191731,1,0.0009385061645180902,0.8258064516129032,58,COMPLETE
17,0.5806776583194733,2026-03-11 13:24:18.255967,2026-03-11 13:24:24.868988,0 days 00:00:06.613021,32,True,0.5621412120206473,128,0.0012348700519964173,2,7.942752901352745e-05,0.8290322580645161,59,COMPLETE
18,0.412008672952652,2026-03-11 13:24:24.868988,2026-03-11 13:24:30.449567,0 days 00:00:05.580579,64,False,0.4480595631138229,256,0.0009795729180318727,1,0.0002029479242894914,0.8290322580645161,60,COMPLETE
19,0.511329174041748,2026-03-11 13:24:30.457915,2026-03-11 13:24:35.895370,0 days 00:00:05.437455,64,False,0.4425723245148132,128,0.0013022846671333895,3,0.00022598191755875203,0.817741935483871,61,COMPLETE
20,0.44351059198379517,2026-03-11 13:24:35.895370,2026-03-11 13:24:42.216302,0 days 00:00:06.320932,64,False,0.33212070374532215,256,0.0010343219493529653,2,2.9880920724717516e-05,0.8306451612903225,62,COMPLETE
21,0.47116273641586304,2026-03-11 13:24:42.216302,2026-03-11 13:24:48.547313,0 days 00:00:06.331011,64,False,0.33689910363388237,256,0.0009956907994082256,2,3.3489980680292063e-05,0.8129032258064517,63,COMPLETE
22,0.43371886014938354,2026-03-11 13:24:48.557792,2026-03-11 13:24:54.809874,0 days 00:00:06.252082,64,False,0.3434121073776754,256,0.0009812794279944474,2,3.040033770671421e-05,0.8193548387096774,64,COMPLETE
23,0.5085864067077637,2026-03-11 13:24:54.809874,2026-03-11 13:25:01.172448,0 days 00:00:06.362574,64,False,0.31639962415974654,256,0.0009319944002381602,2,2.40642317309275e-05,0.8419354838709676,65,COMPLETE
24,0.5131653547286987,2026-03-11 13:25:01.172448,2026-03-11 13:25:07.443115,0 days 00:00:06.270667,64,False,0.3247033450177188,256,0.0008778320715268247,2,3.440371667003187e-05,0.832258064516129,66,COMPLETE
25,0.5322851538658142,2026-03-11 13:25:07.453200,2026-03-11 13:25:13.144713,0 days 00:00:05.691513,64,False,0.4223677178416792,256,0.0012462379445371539,1,1.8714467267577117e-05,0.817741935483871,67,COMPLETE
26,0.4928918182849884,2026-03-11 13:25:13.144713,2026-03-11 13:25:18.776079,0 days 00:00:05.631366,64,False,0.359587012833081,256,0.0014644863535278583,1,0.00018425964716355808,0.8274193548387097,68,COMPLETE
27,0.5129643082618713,2026-03-11 13:25:18.776079,2026-03-11 13:25:24.997578,0 days 00:00:06.221499,64,False,0.28343103200018294,256,0.0011506748771423255,2,1.0270239681493641e-05,0.8725806451612904,69,COMPLETE
28,0.5685762166976929,2026-03-11 13:25:24.997578,2026-03-11 13:25:30.321084,0 days 00:00:05.323506,64,False,0.2953511039103613,64,0.0016465022300125812,2,8.148250389533403e-05,0.8096774193548387,70,COMPLETE
29,0.4917122423648834,2026-03-11 13:25:30.321084,2026-03-11 13:25:35.920399,0 days 00:00:05.599315,64,False,0.2504184153235585,256,0.0011397565462218965,1,0.0003592461085941412,0.8193548387096775,71,COMPLETE
30,0.5517687797546387,2026-03-11 13:25:35.920399,2026-03-11 13:25:41.239990,0 days 00:00:05.319591,64,False,0.3451621744131342,96,0.0008445257500811975,2,0.0005249062074948534,0.7903225806451613,72,COMPLETE
