number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,user_attrs_seed,state
0,0.5810786783695221,2026-03-12 17:31:25.133694,2026-03-12 17:31:40.184754,0 days 00:00:15.051060,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.8483870967741934,42.0,COMPLETE
1,0.6054647266864777,2026-03-12 17:31:40.185753,2026-03-12 17:32:03.289148,0 days 00:00:23.103395,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.8354838709677419,43.0,COMPLETE
2,0.7089498266577721,2026-03-12 17:32:03.290148,2026-03-12 17:32:19.162024,0 days 00:00:15.871876,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.817741935483871,44.0,COMPLETE
3,0.5977529734373093,2026-03-12 17:32:19.163527,2026-03-12 17:32:32.229540,0 days 00:00:13.066013,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.8096774193548388,45.0,COMPLETE
4,0.5396243780851364,2026-03-12 17:32:32.230538,2026-03-12 17:32:53.996307,0 days 00:00:21.765769,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.8112903225806452,46.0,COMPLETE
5,0.5640086010098457,2026-03-12 17:32:53.997308,2026-03-12 17:34:09.909536,0 days 00:01:15.912228,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.853225806451613,47.0,COMPLETE
6,0.6033530049026012,2026-03-12 17:34:09.910534,2026-03-12 17:34:47.085611,0 days 00:00:37.175077,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.8451612903225807,48.0,COMPLETE
7,0.6030586361885071,2026-03-12 17:34:47.085611,2026-03-12 17:35:24.927473,0 days 00:00:37.841862,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.8403225806451613,49.0,COMPLETE
8,0.5776512324810028,2026-03-12 17:35:24.927473,2026-03-12 17:35:37.028450,0 days 00:00:12.100977,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.7951612903225806,50.0,COMPLETE
9,0.5648424029350281,2026-03-12 17:35:37.028450,2026-03-12 17:35:46.914628,0 days 00:00:09.886178,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.8112903225806452,51.0,COMPLETE
