number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
0,0.5583073794841766,2026-03-16 21:11:48.516448,2026-03-16 21:12:03.274108,0 days 00:00:14.757660,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.8758064516129033,COMPLETE
1,0.514930248260498,2026-03-16 21:12:03.274108,2026-03-16 21:12:09.501104,0 days 00:00:06.226996,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.8596774193548388,COMPLETE
2,0.6832447052001953,2026-03-16 21:12:09.501104,2026-03-16 21:12:17.340916,0 days 00:00:07.839812,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.814516129032258,COMPLETE
3,0.5025242045521736,2026-03-16 21:12:17.340916,2026-03-16 21:12:24.613692,0 days 00:00:07.272776,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.8032258064516129,COMPLETE
4,0.5637928247451782,2026-03-16 21:12:24.613692,2026-03-16 21:12:31.278828,0 days 00:00:06.665136,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.8258064516129033,COMPLETE
5,0.42935410514473915,2026-03-16 21:12:31.278828,2026-03-16 21:12:45.714610,0 days 00:00:14.435782,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.8532258064516128,COMPLETE
6,0.49847550317645073,2026-03-16 21:12:45.714610,2026-03-16 21:12:55.842567,0 days 00:00:10.127957,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.8354838709677419,COMPLETE
7,0.49802571535110474,2026-03-16 21:12:55.843567,2026-03-16 21:13:02.812188,0 days 00:00:06.968621,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.7967741935483871,COMPLETE
8,0.552635058760643,2026-03-16 21:13:02.812188,2026-03-16 21:13:09.451242,0 days 00:00:06.639054,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.8258064516129033,COMPLETE
9,0.5480755865573883,2026-03-16 21:13:09.451242,2026-03-16 21:13:14.615361,0 days 00:00:05.164119,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.8548387096774194,COMPLETE
10,0.48241156339645386,2026-03-16 21:13:14.615361,2026-03-16 21:13:20.927366,0 days 00:00:06.312005,64,False,0.20606196111708655,192,0.0005126065261429245,3,1.0705898417259883e-05,0.8370967741935484,COMPLETE
11,0.46804988384246826,2026-03-16 21:13:20.927366,2026-03-16 21:13:27.032517,0 days 00:00:06.105151,64,False,0.21142581910883507,192,0.0005081685547372364,3,1.0417360920350827e-05,0.8225806451612903,COMPLETE
12,0.48842301964759827,2026-03-16 21:13:27.032517,2026-03-16 21:13:33.142486,0 days 00:00:06.109969,64,False,0.2253812846322835,192,0.0005040512712105741,3,2.541270515149203e-05,0.8129032258064517,COMPLETE
13,0.4834887981414795,2026-03-16 21:13:33.143486,2026-03-16 21:13:39.252555,0 days 00:00:06.109069,64,False,0.29085560466035143,192,0.0005850676174094601,3,2.1119537545724776e-05,0.832258064516129,COMPLETE
14,0.54276904463768,2026-03-16 21:13:39.252555,2026-03-16 21:13:47.199095,0 days 00:00:07.946540,16,True,0.47529180478007954,64,0.0010287080087943428,3,1.1248613366724763e-05,0.7983870967741936,COMPLETE
15,0.5993972420692444,2026-03-16 21:13:47.200344,2026-03-16 21:13:51.913482,0 days 00:00:04.713138,64,False,0.32017142205899196,128,0.0006464091293436123,3,3.559473062054374e-05,0.8,COMPLETE
16,0.4473589062690735,2026-03-16 21:13:51.913482,2026-03-16 21:13:58.892562,0 days 00:00:06.979080,64,True,0.20439567569750852,192,0.0009155890662798483,2,7.024377736198945e-05,0.8483870967741935,COMPLETE
17,0.4775879755616188,2026-03-16 21:13:58.892562,2026-03-16 21:14:10.469068,0 days 00:00:11.576506,16,True,0.2507877541613917,192,0.0011778527641164937,2,6.592406279826042e-05,0.803225806451613,COMPLETE
18,0.4607839286327362,2026-03-16 21:14:10.469068,2026-03-16 21:14:17.812194,0 days 00:00:07.343126,64,True,0.32538327298994807,192,0.0009128636406514585,2,8.591880459268959e-05,0.8580645161290322,COMPLETE
19,0.6431187093257904,2026-03-16 21:14:17.812194,2026-03-16 21:14:25.264048,0 days 00:00:07.451854,16,True,0.4885211191542025,128,0.000881633519291846,2,0.00017904319826816606,0.8354838709677419,COMPLETE
20,0.6458247303962708,2026-03-16 21:14:25.266054,2026-03-16 21:14:30.102103,0 days 00:00:04.836049,64,True,0.24724162794039434,64,0.0012364187948784306,2,2.9880920724717516e-05,0.8064516129032258,COMPLETE
21,0.45353955030441284,2026-03-16 21:14:30.102103,2026-03-16 21:14:37.134486,0 days 00:00:07.032383,64,True,0.3259050787469566,192,0.0009209866319099025,2,8.955363662866068e-05,0.8338709677419355,COMPLETE
22,0.5182374715805054,2026-03-16 21:14:37.134486,2026-03-16 21:14:44.230478,0 days 00:00:07.095992,64,True,0.30995202853471604,192,0.0009949074768096648,2,8.078320352814233e-05,0.8564516129032259,COMPLETE
23,0.495492547750473,2026-03-16 21:14:44.230478,2026-03-16 21:14:51.369826,0 days 00:00:07.139348,64,True,0.344997559831217,192,0.0007921281759533749,2,4.3399546558024536e-05,0.8290322580645162,COMPLETE
24,0.5031846165657043,2026-03-16 21:14:51.369826,2026-03-16 21:14:58.375880,0 days 00:00:07.006054,64,True,0.24757861882696888,192,0.000663999166559602,2,0.00017285839748515784,0.835483870967742,COMPLETE
25,0.49958897940814495,2026-03-16 21:14:58.375880,2026-03-16 21:15:11.970490,0 days 00:00:13.594610,16,True,0.27543977427010735,256,0.0009966192906029382,2,0.0008693801653136926,0.8354838709677419,COMPLETE
26,0.49090978503227234,2026-03-16 21:15:11.970490,2026-03-16 21:15:21.311616,0 days 00:00:09.341126,64,True,0.4562120533462519,192,0.0013528369008246716,3,1.8379621110561493e-05,0.817741935483871,COMPLETE
27,0.5707365274429321,2026-03-16 21:15:21.311616,2026-03-16 21:15:28.344141,0 days 00:00:07.032525,64,True,0.22467501491090064,192,0.0008436842493593278,2,6.748131129379845e-05,0.8758064516129033,COMPLETE
28,0.5063556134700775,2026-03-16 21:15:28.346145,2026-03-16 21:15:36.133798,0 days 00:00:07.787653,32,True,0.4271142649063942,192,0.0010932475763379332,2,0.00010387091452520816,0.8516129032258064,COMPLETE
29,0.6299427226185799,2026-03-16 21:15:36.133798,2026-03-16 21:15:42.943407,0 days 00:00:06.809609,16,True,0.29116305451651475,96,0.0006413884502053196,1,0.0001978140048567473,0.85,COMPLETE
30,0.46065573394298553,2026-03-16 21:15:42.943407,2026-03-16 21:15:48.884728,0 days 00:00:05.941321,32,True,0.5313735623281718,128,0.000925756647842605,3,0.0002638382665813803,0.814516129032258,COMPLETE
31,0.5024018287658691,2026-03-16 21:15:48.884728,2026-03-16 21:15:54.722488,0 days 00:00:05.837760,32,True,0.525623194589287,128,0.0009504723825949729,3,0.00026309275039544964,0.8403225806451613,COMPLETE
32,0.6193322241306305,2026-03-16 21:15:54.723082,2026-03-16 21:16:00.661373,0 days 00:00:05.938291,32,True,0.20047134400476616,128,0.0008257268004894324,3,0.0004234421231326497,0.8064516129032258,COMPLETE
33,0.5747770965099335,2026-03-16 21:16:00.661373,2026-03-16 21:16:06.559144,0 days 00:00:05.897771,32,True,0.5297237187196429,128,0.0007129227267752726,3,6.202624659216748e-05,0.8370967741935483,COMPLETE
34,0.5079691112041473,2026-03-16 21:16:06.559144,2026-03-16 21:16:12.520755,0 days 00:00:05.961611,32,True,0.35305052292492034,128,0.0011098887569502296,3,0.0005207865860261439,0.8387096774193549,COMPLETE
35,0.5680156648159027,2026-03-16 21:16:12.521830,2026-03-16 21:16:18.586045,0 days 00:00:06.064215,32,True,0.4025339043076749,96,0.0008034447081268797,2,0.00013013708637690243,0.817741935483871,COMPLETE
36,0.4626777730882168,2026-03-16 21:16:18.586045,2026-03-16 21:16:28.718175,0 days 00:00:10.132130,16,True,0.42399157533370946,256,0.0007284389835960675,1,4.830710176637924e-05,0.8516129032258064,COMPLETE
37,0.5565405786037445,2026-03-16 21:16:28.718175,2026-03-16 21:16:34.666066,0 days 00:00:05.947891,32,True,0.5478926911227506,128,0.00093302561440538,3,0.00024128004764045914,0.8564516129032258,COMPLETE
38,0.565477654337883,2026-03-16 21:16:34.666066,2026-03-16 21:16:42.024662,0 days 00:00:07.358596,16,True,0.2693203183415321,64,0.0010582725275356086,2,1.3688119144221128e-05,0.85,COMPLETE
39,0.4602926969528198,2026-03-16 21:16:42.026665,2026-03-16 21:16:51.324509,0 days 00:00:09.297844,64,True,0.3798822222895725,192,0.0012210206205302888,3,0.00010484795842348926,0.8048387096774193,COMPLETE
40,0.5467665195465088,2026-03-16 21:16:51.324509,2026-03-16 21:16:58.326126,0 days 00:00:07.001617,64,True,0.37365184391692136,192,0.0012535514264061854,2,0.0001519506276223533,0.8419354838709677,COMPLETE
41,0.47894057631492615,2026-03-16 21:16:58.326126,2026-03-16 21:17:07.537575,0 days 00:00:09.211449,64,True,0.3779915719519776,192,0.001586507624986497,3,0.0002807816475894232,0.8354838709677419,COMPLETE
42,0.4697474539279938,2026-03-16 21:17:07.537575,2026-03-16 21:17:16.868199,0 days 00:00:09.330624,64,True,0.4240122558488391,192,0.0008633740383212414,3,9.290644613040087e-05,0.8306451612903226,COMPLETE
43,0.47802168130874634,2026-03-16 21:17:16.868199,2026-03-16 21:17:26.142802,0 days 00:00:09.274603,64,True,0.3432444487551086,192,0.001174723707553314,3,0.0001063392059262802,0.8338709677419355,COMPLETE
44,0.46175259351730347,2026-03-16 21:17:26.142802,2026-03-16 21:17:34.112001,0 days 00:00:07.969199,64,True,0.23284651117636948,256,0.0007741222445494351,3,3.463205051131915e-05,0.8483870967741935,COMPLETE
45,0.5472952425479889,2026-03-16 21:17:34.113001,2026-03-16 21:17:41.171518,0 days 00:00:07.058517,32,False,0.3009016869401668,192,0.0009517961538868541,3,0.00036300406670922093,0.8129032258064516,COMPLETE
46,0.5897523984313011,2026-03-16 21:17:41.171518,2026-03-16 21:17:47.981152,0 days 00:00:06.809634,16,True,0.4490963239732234,96,0.001331022802123287,1,5.338690482302766e-05,0.8354838709677419,COMPLETE
47,0.46296757459640503,2026-03-16 21:17:47.983153,2026-03-16 21:17:54.211202,0 days 00:00:06.228049,64,False,0.4969312545364932,192,0.0017498629758719761,3,0.00021687750400152357,0.8258064516129032,COMPLETE
48,0.48774421215057373,2026-03-16 21:17:54.211202,2026-03-16 21:18:01.250264,0 days 00:00:07.039062,64,True,0.38907782934816765,192,0.0010120732815164259,2,2.2587319854892507e-05,0.8532258064516131,COMPLETE
49,0.6394134908914566,2026-03-16 21:18:01.251261,2026-03-16 21:18:08.635043,0 days 00:00:07.383782,16,True,0.5722194293671243,64,0.000699543943300176,2,0.00013782602095177787,0.814516129032258,COMPLETE
50,0.4773036539554596,2026-03-16 21:18:08.635043,2026-03-16 21:18:14.860521,0 days 00:00:06.225478,64,False,0.21795812684332735,192,0.0008951098254713796,3,7.369179983363983e-05,0.8016129032258065,COMPLETE
51,0.42181509733200073,2026-03-16 21:18:14.860521,2026-03-16 21:18:21.983670,0 days 00:00:07.123149,64,True,0.325200814600075,192,0.0009257106255158642,2,8.283315314614603e-05,0.8467741935483871,COMPLETE
