number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,state
0,0.5903414487838745,2026-03-06 22:27:14.537211,2026-03-06 22:27:22.667778,0 days 00:00:08.130567,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,COMPLETE
1,0.6022871136665344,2026-03-06 22:27:22.667778,2026-03-06 22:27:31.742524,0 days 00:00:09.074746,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,COMPLETE
2,0.6659409180283546,2026-03-06 22:27:31.742524,2026-03-06 22:27:43.533497,0 days 00:00:11.790973,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,COMPLETE
3,0.5554182976484299,2026-03-06 22:27:43.533497,2026-03-06 22:27:54.595031,0 days 00:00:11.061534,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,COMPLETE
4,0.6008172035217285,2026-03-06 22:27:54.596032,2026-03-06 22:28:04.580331,0 days 00:00:09.984299,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,COMPLETE
5,0.5943614095449448,2026-03-06 22:28:04.582333,2026-03-06 22:28:27.085649,0 days 00:00:22.503316,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,COMPLETE
6,0.5662810392677784,2026-03-06 22:28:27.087841,2026-03-06 22:28:42.751425,0 days 00:00:15.663584,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,COMPLETE
7,0.5795499086380005,2026-03-06 22:28:42.751425,2026-03-06 22:28:51.601898,0 days 00:00:08.850473,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,COMPLETE
8,0.5523060113191605,2026-03-06 22:28:51.601898,2026-03-06 22:29:01.617331,0 days 00:00:10.015433,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,COMPLETE
9,0.5943379551172256,2026-03-06 22:29:01.617331,2026-03-06 22:29:09.027752,0 days 00:00:07.410421,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,COMPLETE
10,0.5370014309883118,2026-03-06 22:29:09.027752,2026-03-06 22:29:15.421469,0 days 00:00:06.393717,64,False,0.4911632730863661,64,0.0005126065261429245,2,0.0009275780771398699,COMPLETE
11,0.5111343860626221,2026-03-06 22:29:15.421469,2026-03-06 22:29:21.806227,0 days 00:00:06.384758,64,False,0.4893230400339485,64,0.0005110329249550081,2,0.0008645222794854035,COMPLETE
12,0.4991910457611084,2026-03-06 22:29:21.806227,2026-03-06 22:29:28.243441,0 days 00:00:06.437214,64,False,0.4922825069690289,64,0.0005029998748782448,2,0.0008029411955740788,COMPLETE
13,0.5028042197227478,2026-03-06 22:29:28.243441,2026-03-06 22:29:34.754773,0 days 00:00:06.511332,64,False,0.48479112088536463,64,0.0005101747711318096,3,0.0009568923674465832,COMPLETE
14,0.3773191571235657,2026-03-06 22:29:34.756783,2026-03-06 22:29:41.283880,0 days 00:00:06.527097,64,False,0.49146714545806874,64,0.0006130482922375508,3,0.00048396951520990377,COMPLETE
