number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
0,0.3025630861520767,2026-03-26 21:58:29.880385,2026-03-26 21:58:36.114315,0 days 00:00:06.233930,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.9118279569892473,COMPLETE
1,0.36954233050346375,2026-03-26 21:58:36.116319,2026-03-26 21:58:43.341122,0 days 00:00:07.224803,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.9440860215053763,COMPLETE
2,0.4439883530139923,2026-03-26 21:58:43.342121,2026-03-26 21:58:51.946549,0 days 00:00:08.604428,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.8860215053763442,COMPLETE
3,0.3088316743572553,2026-03-26 21:58:51.947548,2026-03-26 21:59:00.343045,0 days 00:00:08.395497,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.9268817204301076,COMPLETE
4,0.37336214631795883,2026-03-26 21:59:00.344046,2026-03-26 21:59:07.763589,0 days 00:00:07.419543,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.9053763440860215,COMPLETE
5,0.32197605073451996,2026-03-26 21:59:07.764703,2026-03-26 21:59:24.059068,0 days 00:00:16.294365,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.9075268817204301,COMPLETE
6,0.26458074400822323,2026-03-26 21:59:24.060068,2026-03-26 21:59:35.444381,0 days 00:00:11.384313,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.9290322580645161,COMPLETE
7,0.2152189463376999,2026-03-26 21:59:35.445377,2026-03-26 21:59:42.653466,0 days 00:00:07.208089,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.9268817204301075,COMPLETE
8,0.3076151708761851,2026-03-26 21:59:42.654465,2026-03-26 21:59:50.105477,0 days 00:00:07.451012,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.9419354838709677,COMPLETE
9,0.3815762549638748,2026-03-26 21:59:50.106478,2026-03-26 21:59:56.087104,0 days 00:00:05.980626,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.924731182795699,COMPLETE
10,0.3553849160671234,2026-03-26 21:59:56.088104,2026-03-26 22:00:01.751734,0 days 00:00:05.663630,64,False,0.2062379198633824,192,0.0005126065261429245,2,0.0009044366299969405,0.9311827956989247,COMPLETE
11,0.31750473380088806,2026-03-26 22:00:01.752735,2026-03-26 22:00:07.508320,0 days 00:00:05.755585,64,False,0.3168953862007945,256,0.0011999176647124231,2,0.00014696144679341217,0.9698924731182795,COMPLETE
12,0.33263662457466125,2026-03-26 22:00:07.509321,2026-03-26 22:00:13.467243,0 days 00:00:05.957922,64,False,0.4787000640502277,256,0.0013635825748343614,2,0.00024019186410485007,0.9290322580645161,COMPLETE
13,0.45113617181777954,2026-03-26 22:00:13.468244,2026-03-26 22:00:14.384252,0 days 00:00:00.916008,64,False,0.29085560466035143,128,0.0009623788354570815,3,6.601849287797618e-05,,PRUNED
14,0.38343533501029015,2026-03-26 22:00:14.385252,2026-03-26 22:00:22.916923,0 days 00:00:08.531671,16,True,0.47529180478007954,64,0.0005741541150535585,2,0.0004261548525190917,0.8838709677419355,COMPLETE
15,0.25102129578590393,2026-03-26 22:00:22.916923,2026-03-26 22:00:28.906490,0 days 00:00:05.989567,64,False,0.3539945423344391,256,0.0009488352523136187,2,0.0001646536712566806,0.9354838709677419,COMPLETE
