clip_id,mean_loss,max_loss,conf_error,error_freq,cls,split,video_id,rule_high_loss,rule_conf_error,rule_error_freq,n_rules_triggered,decision
Robbery_007,3.9350369675406096,7.303915977478027,1.0,0.2413793103448276,Robbery,val,Robbery_007,True,True,False,2,filter
Robbery_069,3.793310206511925,7.75497579574585,1.0,0.2413793103448276,Robbery,val,Robbery_069,True,True,False,2,filter
Robbery_085,3.108989242400075,6.541651725769043,1.0,0.2413793103448276,Robbery,val,Robbery_085,True,True,False,2,filter
Robbery_129,3.029697411661518,7.064205169677734,1.0,0.2413793103448276,Robbery,val,Robbery_129,True,True,False,2,filter
Robbery_137,2.6658939791136773,6.309637546539307,1.0,0.2413793103448276,Robbery,val,Robbery_137,True,True,False,2,filter
Robbery_018,2.6322139855474234,6.727059364318848,1.0,0.2413793103448276,Robbery,val,Robbery_018,True,True,False,2,filter
Robbery_146,2.181237855797698,6.794498920440674,1.0,0.2413793103448276,Robbery,val,Robbery_146,True,True,False,2,filter
Normal_174,2.0407731214895493,4.428370475769043,0.35872705813882677,0.2413793103448276,Normal,train,Normal_174,True,True,False,2,filter
Normal_570,2.030817079711063,4.874934673309326,1.0,0.2413793103448276,Normal,val,Normal_570,True,True,False,2,filter
Normal_209,2.0069498090908446,4.724179744720459,1.0,0.2413793103448276,Normal,val,Normal_209,True,True,False,2,filter
Normal_177,1.9594436938200017,5.184248447418213,1.0,0.2413793103448276,Normal,val,Normal_177,True,True,False,2,filter
Normal_046,1.6419889202405666,3.9769837856292725,1.0,0.2413793103448276,Normal,val,Normal_046,True,True,False,2,filter
Robbery_005,1.426072456456464,5.4330010414123535,1.0,0.2413793103448276,Robbery,val,Robbery_005,True,True,False,2,filter
Normal_948,1.1619658557184298,3.7412548065185547,1.0,0.2413793103448276,Normal,val,Normal_948,True,True,False,2,filter
