number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,user_attrs_seed,state
0,0.5637457817792892,2026-03-11 13:37:10.715794,2026-03-11 13:37:23.077439,0 days 00:00:12.361645,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.867741935483871,42.0,COMPLETE
1,0.5198884904384613,2026-03-11 13:37:23.077439,2026-03-11 13:37:41.767138,0 days 00:00:18.689699,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.8161290322580645,43.0,COMPLETE
2,0.6227572225034237,2026-03-11 13:37:41.768138,2026-03-11 13:37:55.421169,0 days 00:00:13.653031,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.8112903225806452,44.0,COMPLETE
3,0.5884774029254913,2026-03-11 13:37:55.421169,2026-03-11 13:38:06.427557,0 days 00:00:11.006388,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.7903225806451613,45.0,COMPLETE
4,0.5299546122550964,2026-03-11 13:38:06.429560,2026-03-11 13:38:24.595307,0 days 00:00:18.165747,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.8241935483870968,46.0,COMPLETE
5,0.7584930062294006,2026-03-11 13:38:24.595307,2026-03-11 13:38:35.797910,0 days 00:00:11.202603,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,,,PRUNED
6,0.5624660328030586,2026-03-11 13:38:35.797910,2026-03-11 13:39:07.197189,0 days 00:00:31.399279,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.85,48.0,COMPLETE
7,0.5859257578849792,2026-03-11 13:39:07.198198,2026-03-11 13:39:38.361245,0 days 00:00:31.163047,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.8112903225806452,49.0,COMPLETE
8,1.4295504405163229,2026-03-11 13:39:38.361245,2026-03-11 13:39:40.206879,0 days 00:00:01.845634,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,,,PRUNED
9,0.5557472854852676,2026-03-11 13:39:40.206879,2026-03-11 13:39:48.031782,0 days 00:00:07.824903,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.8241935483870968,51.0,COMPLETE
10,0.5047411918640137,2026-03-11 13:39:48.031782,2026-03-11 13:40:04.011341,0 days 00:00:15.979559,64,False,0.4825243441084655,192,0.0005126065261429245,2,4.6050571989597696e-05,0.8548387096774194,52.0,COMPLETE
11,0.594876766204834,2026-03-11 13:40:04.012349,2026-03-11 13:40:19.991849,0 days 00:00:15.979500,64,False,0.48334465730213627,192,0.00050665819972179,2,4.4555231186862686e-05,0.8483870967741935,53.0,COMPLETE
12,0.620759904384613,2026-03-11 13:40:19.991849,2026-03-11 13:40:43.111117,0 days 00:00:23.119268,64,False,0.48762598341760766,192,0.0005032970031536719,3,4.306606669763109e-05,0.796774193548387,54.0,COMPLETE
13,0.5464438199996948,2026-03-11 13:40:43.111117,2026-03-11 13:40:53.002803,0 days 00:00:09.891686,64,False,0.46954565957620076,192,0.0005850676174094601,1,6.694653933471384e-05,0.8129032258064517,55.0,COMPLETE
14,0.6200860440731049,2026-03-11 13:40:53.002803,2026-03-11 13:41:01.412895,0 days 00:00:08.410092,32,True,0.44561104413635844,64,0.0006466323355903974,2,2.534584819812253e-05,0.7887096774193548,56.0,COMPLETE
15,0.5452056527137756,2026-03-11 13:41:01.414899,2026-03-11 13:41:08.648971,0 days 00:00:07.234072,64,False,0.5304148672250387,128,0.0010388728530433642,2,1.0328041178545623e-05,0.7612903225806452,57.0,COMPLETE
16,1.3234689980745316,2026-03-11 13:41:08.648971,2026-03-11 13:41:13.036096,0 days 00:00:04.387125,32,True,0.3223449741969752,192,0.0006687009241815472,1,7.781092302742457e-05,,,PRUNED
17,0.4913019835948944,2026-03-11 13:41:13.036096,2026-03-11 13:41:36.134607,0 days 00:00:23.098511,64,False,0.42962756248881595,192,0.0006012029564838585,3,0.00017382944114295625,0.8258064516129032,59.0,COMPLETE
18,0.5121613144874573,2026-03-11 13:41:36.138242,2026-03-11 13:41:59.436577,0 days 00:00:23.298335,64,False,0.5354029943709142,192,0.0005832772541417788,3,0.0002062009247601099,0.7790322580645161,60.0,COMPLETE
19,0.5772536396980286,2026-03-11 13:41:59.437574,2026-03-11 13:42:06.868816,0 days 00:00:07.431242,64,False,0.44081451425690865,128,0.0005712406895984133,3,0.00017732614891187882,0.7983870967741936,61.0,COMPLETE
20,0.5656940340995789,2026-03-11 13:42:06.868816,2026-03-11 13:42:13.969856,0 days 00:00:07.101040,64,False,0.5276269504938003,64,0.0010498411968842764,3,0.0007161137625499866,0.8145161290322581,62.0,COMPLETE
21,0.5955915451049805,2026-03-11 13:42:13.970266,2026-03-11 13:42:37.099072,0 days 00:00:23.128806,64,False,0.5266141072042146,192,0.0005876035080156662,3,0.00020756209961612557,0.7564516129032258,63.0,COMPLETE
22,0.5893611907958984,2026-03-11 13:42:37.099072,2026-03-11 13:43:00.251914,0 days 00:00:23.152842,64,False,0.5068101867608013,192,0.000645797538282363,3,0.0001159769268297913,0.8258064516129032,64.0,COMPLETE
23,0.4421740770339966,2026-03-11 13:43:00.251914,2026-03-11 13:43:23.389928,0 days 00:00:23.138014,64,False,0.5583506827622433,192,0.0005431403230269756,3,0.0004755258531422745,0.8790322580645161,65.0,COMPLETE
24,0.5871169567108154,2026-03-11 13:43:23.391931,2026-03-11 13:43:39.445125,0 days 00:00:16.053194,64,False,0.43359939160749683,192,0.0005105032470769098,2,0.0004807823951397633,0.7870967741935483,66.0,COMPLETE
25,0.5728164315223694,2026-03-11 13:43:39.445125,2026-03-11 13:43:52.819388,0 days 00:00:13.374263,64,False,0.5676394387038041,256,0.0009066533955505011,2,0.0008693801653136926,0.8048387096774193,67.0,COMPLETE
26,0.6111953258514404,2026-03-11 13:43:52.819388,2026-03-11 13:44:16.032933,0 days 00:00:23.213545,64,False,0.4635088889059327,192,0.000679100246051613,3,0.00042348196064569306,0.7241935483870967,68.0,COMPLETE
27,0.5320631265640259,2026-03-11 13:44:16.032933,2026-03-11 13:44:32.122477,0 days 00:00:16.089544,64,False,0.33817513487863277,192,0.0005483040885388629,2,2.963596351000695e-05,0.75,69.0,COMPLETE
28,0.5117586851119995,2026-03-11 13:44:32.122477,2026-03-11 13:44:55.284457,0 days 00:00:23.161980,64,False,0.41365326786836537,192,0.000624981210718923,3,8.729898577463402e-05,0.7919354838709678,70.0,COMPLETE
29,0.4751618504524231,2026-03-11 13:44:55.288175,2026-03-11 13:45:02.374894,0 days 00:00:07.086719,64,False,0.5574076635308123,96,0.0012118152693518774,3,0.000291535268999732,0.8354838709677419,71.0,COMPLETE
30,0.5412662029266357,2026-03-11 13:45:02.377049,2026-03-11 13:45:09.559914,0 days 00:00:07.182865,64,False,0.548577316489378,96,0.0012519956645457707,3,0.00025298231448284847,0.7854838709677419,72.0,COMPLETE
31,0.5934761762619019,2026-03-11 13:45:09.559914,2026-03-11 13:45:16.701054,0 days 00:00:07.141140,64,False,0.5046109734760393,96,0.0012371769295033374,3,0.00016869217167583093,0.7370967741935484,73.0,COMPLETE
32,0.5665311217308044,2026-03-11 13:45:16.701054,2026-03-11 13:45:23.762023,0 days 00:00:07.060969,64,False,0.5588237266614187,96,0.0014011357054830136,3,0.00028358799911303104,0.75,74.0,COMPLETE
33,0.4022543132305145,2026-03-11 13:45:23.762023,2026-03-11 13:45:30.817846,0 days 00:00:07.055823,64,False,0.5033561704506816,96,0.000548435702625728,3,0.0005318383455158247,0.8709677419354839,75.0,COMPLETE
34,0.5624421834945679,2026-03-11 13:45:30.817846,2026-03-11 13:45:37.940561,0 days 00:00:07.122715,64,False,0.5041049194262156,96,0.0011287051778018115,3,0.0005528991918759561,0.8225806451612903,76.0,COMPLETE
35,0.8943947404623032,2026-03-11 13:45:37.940561,2026-03-11 13:45:39.885306,0 days 00:00:01.944745,16,False,0.5973603975103886,96,0.0007331338640108833,3,0.0009746768649979298,,,PRUNED
36,0.5590169131755829,2026-03-11 13:45:39.885306,2026-03-11 13:45:48.442669,0 days 00:00:08.557363,32,False,0.575153507819979,96,0.0009481821068800297,3,0.000372785056270958,0.8274193548387097,78.0,COMPLETE
37,0.5763218402862549,2026-03-11 13:45:48.442669,2026-03-11 13:45:55.421166,0 days 00:00:06.978497,64,False,0.384856089027284,96,0.0008124153430399407,3,0.0002635770571118784,0.7887096774193548,79.0,COMPLETE
38,0.6088143289089203,2026-03-11 13:45:55.422329,2026-03-11 13:46:37.261733,0 days 00:00:41.839404,16,False,0.4186002751357766,256,0.0007017507318740053,3,0.0007307776112653593,0.8177419354838709,80.0,COMPLETE
39,0.544547975063324,2026-03-11 13:46:37.271309,2026-03-11 13:46:48.103289,0 days 00:00:10.831980,64,True,0.545771480476227,128,0.0007792750206886937,3,0.00047092757821633397,0.8354838709677419,81.0,COMPLETE
40,0.5347499698400497,2026-03-11 13:46:48.103289,2026-03-11 13:46:56.189256,0 days 00:00:08.085967,32,False,0.5109055855966608,96,0.0016795676807284674,3,0.0003902175563160133,0.7935483870967741,82.0,COMPLETE
41,0.531499445438385,2026-03-11 13:46:56.189256,2026-03-11 13:47:12.256085,0 days 00:00:16.066829,64,False,0.47299506707945094,192,0.0005256398039654236,2,0.00013742885110412946,0.8322580645161289,83.0,COMPLETE
42,0.5536628365516663,2026-03-11 13:47:12.256085,2026-03-11 13:47:19.225814,0 days 00:00:06.969729,64,False,0.4516099166914447,64,0.0005470353573411676,2,0.0005796371693939397,0.8016129032258064,84.0,COMPLETE
43,0.4925852417945862,2026-03-11 13:47:19.226812,2026-03-11 13:47:26.080870,0 days 00:00:06.854058,64,False,0.48855253517082636,96,0.0006182133510826892,2,0.0003350520519538238,0.8741935483870967,85.0,COMPLETE
44,0.5367153510451317,2026-03-11 13:47:26.080870,2026-03-11 13:47:36.606238,0 days 00:00:10.525368,16,False,0.5790839832427985,96,0.0005977740931062323,3,0.00031578506872475013,0.7935483870967741,86.0,COMPLETE
45,0.5950667858123779,2026-03-11 13:47:36.606238,2026-03-11 13:47:44.212502,0 days 00:00:07.606264,64,True,0.4932580861667801,96,0.0005449720379259623,3,0.00024220738486197986,0.7806451612903225,87.0,COMPLETE
46,0.5338460803031921,2026-03-11 13:47:44.212502,2026-03-11 13:47:51.105965,0 days 00:00:06.893463,64,False,0.5561072137633712,96,0.0006188756413092283,1,0.0003271054552989869,0.8048387096774193,88.0,COMPLETE
47,0.5605674386024475,2026-03-11 13:47:51.105965,2026-03-11 13:47:58.110273,0 days 00:00:07.004308,64,False,0.5190796802519194,96,0.0007095782785701736,3,0.0006603721828136491,0.8403225806451613,89.0,COMPLETE
48,0.4106857478618622,2026-03-11 13:47:58.110273,2026-03-11 13:48:11.368583,0 days 00:00:13.258310,64,False,0.4022249120540655,256,0.001226897176608814,2,0.0001633427271613245,0.8258064516129032,90.0,COMPLETE
49,0.5826831087470055,2026-03-11 13:48:11.368583,2026-03-11 13:49:20.502330,0 days 00:01:09.133747,16,True,0.39763457431946503,256,0.0013669034533396267,3,0.0001548282118789731,0.8709677419354839,91.0,COMPLETE
50,0.550013393163681,2026-03-11 13:49:20.502330,2026-03-11 13:49:33.680568,0 days 00:00:13.178238,32,False,0.35079671179503435,256,0.0011458522350275382,1,0.00011256367996651228,0.8612903225806451,92.0,COMPLETE
51,0.44585540890693665,2026-03-11 13:49:33.680568,2026-03-11 13:49:46.914966,0 days 00:00:13.234398,64,False,0.42411455119680164,256,0.0012683387629190228,2,0.00020756089452145598,0.8112903225806452,93.0,COMPLETE
52,0.46798548102378845,2026-03-11 13:49:46.914966,2026-03-11 13:50:00.121099,0 days 00:00:13.206133,64,False,0.4281326873638146,256,0.0015249352669344757,2,0.00019481944982086656,0.8790322580645162,94.0,COMPLETE
53,0.4642214775085449,2026-03-11 13:50:00.121099,2026-03-11 13:50:13.353599,0 days 00:00:13.232500,64,False,0.29612445440123275,256,0.0016052296105659198,2,0.00021458530367620584,0.782258064516129,95.0,COMPLETE
54,0.5029610395431519,2026-03-11 13:50:13.357097,2026-03-11 13:50:26.616235,0 days 00:00:13.259138,64,False,0.28291477825266087,256,0.0015718605917456635,2,0.00021060609246237078,0.7903225806451613,96.0,COMPLETE
55,0.5359039306640625,2026-03-11 13:50:26.617661,2026-03-11 13:50:40.171174,0 days 00:00:13.553513,64,False,0.2072825404206778,256,0.001983831971751814,2,0.00014484294068173854,0.8258064516129032,97.0,COMPLETE
56,0.5281505584716797,2026-03-11 13:50:40.173177,2026-03-11 13:50:53.420287,0 days 00:00:13.247110,64,False,0.3904677971063158,256,0.0017818185938201774,2,0.0002032321050348463,0.867741935483871,98.0,COMPLETE
57,0.5645025372505188,2026-03-11 13:50:53.420287,2026-03-11 13:51:14.656286,0 days 00:00:21.235999,64,True,0.24388919401415285,256,0.0014887569417557126,2,8.002560355772949e-05,0.814516129032258,99.0,COMPLETE
58,0.4677337408065796,2026-03-11 13:51:14.657285,2026-03-11 13:51:28.047853,0 days 00:00:13.390568,64,False,0.36783886149473666,256,0.0013124278586552369,2,6.080723299836226e-05,0.8209677419354839,100.0,COMPLETE
59,0.5260863304138184,2026-03-11 13:51:28.048853,2026-03-11 13:51:42.466806,0 days 00:00:14.417953,64,False,0.30990722458417475,256,0.0012752824726284962,2,5.924748628206475e-05,0.7903225806451614,101.0,COMPLETE
