number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
0,0.5946154296398163,2026-03-26 14:01:27.384270,2026-03-26 14:01:37.064695,0 days 00:00:09.680425,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.8916666666666667,COMPLETE
1,0.5257134735584259,2026-03-26 14:01:37.065696,2026-03-26 14:01:58.917923,0 days 00:00:21.852227,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.8645833333333333,COMPLETE
2,0.476581205924352,2026-03-26 14:01:58.919425,2026-03-26 14:02:14.275264,0 days 00:00:15.355839,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.9041666666666667,COMPLETE
3,0.4496512661377589,2026-03-26 14:02:14.275264,2026-03-26 14:02:26.932759,0 days 00:00:12.657495,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.88125,COMPLETE
4,0.5125143229961395,2026-03-26 14:02:26.933759,2026-03-26 14:02:48.241040,0 days 00:00:21.307281,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.8458333333333333,COMPLETE
5,0.3839636370539665,2026-03-26 14:02:48.242043,2026-03-26 14:03:58.621636,0 days 00:01:10.379593,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.8729166666666667,COMPLETE
6,0.4304119497537613,2026-03-26 14:03:58.621636,2026-03-26 14:04:34.899049,0 days 00:00:36.277413,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.8916666666666667,COMPLETE
7,0.5269604921340942,2026-03-26 14:04:34.902582,2026-03-26 14:05:12.028317,0 days 00:00:37.125735,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.8791666666666668,COMPLETE
8,0.4500429133574168,2026-03-26 14:05:12.029321,2026-03-26 14:05:23.512271,0 days 00:00:11.482950,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.8645833333333334,COMPLETE
9,0.5499575436115265,2026-03-26 14:05:23.513065,2026-03-26 14:05:33.037210,0 days 00:00:09.524145,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.8604166666666667,COMPLETE
10,0.511694610118866,2026-03-26 14:05:33.038208,2026-03-26 14:06:01.277499,0 days 00:00:28.239291,64,False,0.20606196111708655,192,0.0005126065261429245,3,1.0705898417259883e-05,0.8250000000000002,COMPLETE
11,0.3335808962583542,2026-03-26 14:06:01.283368,2026-03-26 14:06:50.552021,0 days 00:00:49.268653,16,False,0.47801460987143185,256,0.0012921394802672813,3,2.9255690512321506e-05,0.8979166666666667,COMPLETE
12,0.41995250682036084,2026-03-26 14:06:50.552021,2026-03-26 14:07:39.325186,0 days 00:00:48.773165,16,False,0.48445476548788696,256,0.0011355311414388252,3,2.7019174827601137e-05,0.8645833333333334,COMPLETE
13,0.4952446569999059,2026-03-26 14:07:39.325186,2026-03-26 14:07:51.442690,0 days 00:00:12.117504,16,False,0.48479112088536463,128,0.0005528788971444906,3,2.223550679113309e-05,0.8854166666666667,COMPLETE
14,0.46477924784024555,2026-03-26 14:07:51.443693,2026-03-26 14:08:04.729673,0 days 00:00:13.285980,16,True,0.4867631619312904,64,0.001002996213986438,3,4.9197892270839215e-05,0.8979166666666667,COMPLETE
15,0.38903190692265827,2026-03-26 14:08:04.730670,2026-03-26 14:08:53.474683,0 days 00:00:48.744013,16,False,0.31575415292155984,256,0.00138566503093274,3,1.0190869128268584e-05,0.8875000000000001,COMPLETE
16,0.4457237124443054,2026-03-26 14:08:53.475679,2026-03-26 14:09:30.895199,0 days 00:00:37.419520,64,True,0.20439567569750852,192,0.0009019872394594411,2,3.217080506553025e-05,0.85,COMPLETE
17,0.4863199094931285,2026-03-26 14:09:30.897204,2026-03-26 14:10:12.858131,0 days 00:00:41.960927,16,False,0.5311149037830162,192,0.0006084322301520073,3,8.891131765873192e-05,0.8854166666666666,COMPLETE
18,0.37687256932258606,2026-03-26 14:10:12.858131,2026-03-26 14:11:10.689124,0 days 00:00:57.830993,16,True,0.44247257386007127,256,0.001176149597343177,2,1.8478438302350413e-05,0.9208333333333334,COMPLETE
19,0.4011192321777344,2026-03-26 14:11:10.691995,2026-03-26 14:11:27.349094,0 days 00:00:16.657099,64,False,0.4372822830899453,256,0.001198505802662142,2,6.691021035578244e-05,0.875,COMPLETE
20,0.3810887634754181,2026-03-26 14:11:27.351993,2026-03-26 14:12:04.006298,0 days 00:00:36.654305,16,False,0.451639748758329,256,0.0016795597064004546,2,3.494496586034853e-05,0.8583333333333334,COMPLETE
21,0.4559597174326579,2026-03-26 14:12:04.006298,2026-03-26 14:12:40.532022,0 days 00:00:36.525724,16,False,0.5266141072042146,256,0.001655150497760208,2,3.394616597872006e-05,0.8770833333333334,COMPLETE
22,0.4619169781605403,2026-03-26 14:12:40.532022,2026-03-26 14:13:17.961759,0 days 00:00:37.429737,16,False,0.4481787928823462,256,0.0012918815843784009,2,1.7760337759540784e-05,0.8895833333333334,COMPLETE
23,0.41655416786670685,2026-03-26 14:13:17.961759,2026-03-26 14:13:55.192073,0 days 00:00:37.230314,16,False,0.44628001908202564,256,0.0016536885349581693,2,3.4411145520668615e-05,0.8604166666666667,COMPLETE
24,0.45076677203178406,2026-03-26 14:13:55.192073,2026-03-26 14:14:32.215589,0 days 00:00:37.023516,16,False,0.5157406844208915,256,0.001023482494692579,2,7.137245092957803e-05,0.8895833333333334,COMPLETE
