number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,user_attrs_seed,state
0,0.5780696868896484,2026-03-12 22:53:57.779960,2026-03-12 22:54:05.647899,0 days 00:00:07.867939,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.8177419354838709,42,COMPLETE
1,0.5899821221828461,2026-03-12 22:54:05.647899,2026-03-12 22:54:14.676611,0 days 00:00:09.028712,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.8048387096774193,43,COMPLETE
2,0.6291106939315796,2026-03-12 22:54:14.677611,2026-03-12 22:54:26.367012,0 days 00:00:11.689401,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.8145161290322581,44,COMPLETE
3,0.5808839648962021,2026-03-12 22:54:26.367012,2026-03-12 22:54:37.169256,0 days 00:00:10.802244,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.8016129032258064,45,COMPLETE
4,0.5914706289768219,2026-03-12 22:54:37.169256,2026-03-12 22:54:46.867403,0 days 00:00:09.698147,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.8064516129032259,46,COMPLETE
5,0.5586986243724823,2026-03-12 22:54:46.867403,2026-03-12 22:55:08.753175,0 days 00:00:21.885772,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.8403225806451611,47,COMPLETE
6,0.6178513392806053,2026-03-12 22:55:08.754174,2026-03-12 22:55:23.874878,0 days 00:00:15.120704,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.7887096774193548,48,COMPLETE
7,0.5585289001464844,2026-03-12 22:55:23.874878,2026-03-12 22:55:32.669527,0 days 00:00:08.794649,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.7983870967741935,49,COMPLETE
8,0.6321839690208435,2026-03-12 22:55:32.669527,2026-03-12 22:55:42.564121,0 days 00:00:09.894594,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.7790322580645161,50,COMPLETE
9,0.5847074389457703,2026-03-12 22:55:42.564121,2026-03-12 22:55:50.020391,0 days 00:00:07.456270,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.8064516129032258,51,COMPLETE
10,0.5322341322898865,2026-03-12 22:55:50.020391,2026-03-12 22:55:57.391496,0 days 00:00:07.371105,64,False,0.2062379198633824,192,0.0005126065261429245,2,0.0009044366299969405,0.814516129032258,52,COMPLETE
11,0.5685509443283081,2026-03-12 22:55:57.392955,2026-03-12 22:56:04.515575,0 days 00:00:07.122620,64,False,0.21144118649403879,192,0.0005092956603864634,2,0.0008624009197392455,0.8209677419354839,53,COMPLETE
12,0.5559985637664795,2026-03-12 22:56:04.515575,2026-03-12 22:56:11.633670,0 days 00:00:07.118095,64,False,0.2851229544963452,192,0.0005045961761361188,2,0.00043757405359945455,0.8370967741935483,54,COMPLETE
13,0.5394984483718872,2026-03-12 22:56:11.635672,2026-03-12 22:56:19.454611,0 days 00:00:07.818939,64,False,0.3128296234109106,192,0.0005102480318757326,3,0.0009525766605729478,0.8354838709677419,55,COMPLETE
14,0.5150061249732971,2026-03-12 22:56:19.454611,2026-03-12 22:56:25.947350,0 days 00:00:06.492739,64,False,0.3248939743688466,64,0.0005976695470614513,3,0.0008145505774798575,0.7983870967741935,56,COMPLETE
15,0.4271041452884674,2026-03-12 22:56:25.947350,2026-03-12 22:56:32.522501,0 days 00:00:06.575151,64,False,0.4846187752490241,64,0.0006151672702452408,3,0.00016348391770031894,0.8629032258064515,57,COMPLETE
16,0.5240397453308105,2026-03-12 22:56:32.522501,2026-03-12 22:56:39.144560,0 days 00:00:06.622059,64,False,0.5086690967153346,64,0.0006196607981080913,3,0.00021063979781445145,0.8177419354838709,58,COMPLETE
17,0.5542744398117065,2026-03-12 22:56:39.144560,2026-03-12 22:56:45.683324,0 days 00:00:06.538764,64,False,0.4727640989904176,64,0.0006084322301520073,3,5.3017025323582855e-05,0.785483870967742,59,COMPLETE
18,0.6134623289108276,2026-03-12 22:56:45.693216,2026-03-12 22:56:52.383223,0 days 00:00:06.690007,64,False,0.46661425572308757,64,0.001022469123512183,3,0.00017563217489223446,0.8016129032258064,60,COMPLETE
19,0.49886810779571533,2026-03-12 22:56:52.384223,2026-03-12 22:56:58.877798,0 days 00:00:06.493575,64,False,0.5255974822311326,64,0.000639194178835219,3,7.734809436538833e-05,0.7935483870967742,61,COMPLETE
20,0.5164769887924194,2026-03-12 22:56:58.877798,2026-03-12 22:57:05.349837,0 days 00:00:06.472039,64,False,0.5313252690821036,128,0.0006876664466049534,3,7.853828131045959e-05,0.8161290322580644,62,COMPLETE
21,0.48863473534584045,2026-03-12 22:57:05.349837,2026-03-12 22:57:11.867415,0 days 00:00:06.517578,64,False,0.4539017698179604,64,0.0006071273488227139,3,2.900404717107456e-05,0.882258064516129,63,COMPLETE
22,0.5054048299789429,2026-03-12 22:57:11.867415,2026-03-12 22:57:18.360755,0 days 00:00:06.493340,64,False,0.45442895804681593,64,0.0006534848955039017,3,2.8720171955373574e-05,0.8322580645161289,64,COMPLETE
23,0.5272932648658752,2026-03-12 22:57:18.360755,2026-03-12 22:57:24.849472,0 days 00:00:06.488717,64,False,0.5077045619165445,64,0.0009534962238840288,3,2.6127773827814105e-05,0.8080645161290323,65,COMPLETE
24,0.5648490190505981,2026-03-12 22:57:24.849472,2026-03-12 22:57:31.419009,0 days 00:00:06.569537,64,False,0.42678667057818787,64,0.0005778992787246399,3,9.527431117572867e-05,0.8629032258064517,66,COMPLETE
25,0.5077604651451111,2026-03-12 22:57:31.419009,2026-03-12 22:57:37.888706,0 days 00:00:06.469697,64,False,0.5383630770096757,64,0.0006904323019455877,3,2.956194782529102e-05,0.7919354838709678,67,COMPLETE
26,0.47077417373657227,2026-03-12 22:57:37.888706,2026-03-12 22:57:44.459119,0 days 00:00:06.570413,64,False,0.4912970700911837,64,0.0011831072055823904,3,6.96076849270458e-05,0.8532258064516128,68,COMPLETE
27,0.530937910079956,2026-03-12 22:57:44.459119,2026-03-12 22:57:50.937934,0 days 00:00:06.478815,64,False,0.48261641865954324,64,0.001191848287155622,2,1.076895249249247e-05,0.7887096774193548,69,COMPLETE
28,0.579539954662323,2026-03-12 22:57:50.937934,2026-03-12 22:57:57.375824,0 days 00:00:06.437890,64,False,0.43093669875749385,128,0.0013199438822145094,3,4.049781737413951e-05,0.8112903225806452,70,COMPLETE
29,0.566978320479393,2026-03-12 22:57:57.376624,2026-03-12 22:58:07.518467,0 days 00:00:10.141843,32,False,0.49561344973471616,256,0.0010070458894331606,2,0.0001728817458196271,0.8129032258064517,71,COMPLETE
30,0.6179584562778473,2026-03-12 22:58:07.518467,2026-03-12 22:58:15.191473,0 days 00:00:07.673006,32,False,0.5556977075986842,96,0.0011650561372997452,3,6.67916584149115e-05,0.8379032258064516,72,COMPLETE
31,0.5389970541000366,2026-03-12 22:58:15.191473,2026-03-12 22:58:21.746653,0 days 00:00:06.555180,64,False,0.4420153644254622,64,0.0008326277522245015,3,0.0001047598746276955,0.8661290322580645,73,COMPLETE
32,0.5263456702232361,2026-03-12 22:58:21.747111,2026-03-12 22:58:28.229014,0 days 00:00:06.481903,64,False,0.5429614938699306,64,0.0005502698693909169,3,7.262387037899227e-05,0.817741935483871,74,COMPLETE
33,0.5679100751876831,2026-03-12 22:58:28.229014,2026-03-12 22:58:34.807855,0 days 00:00:06.578841,64,False,0.4894346380313421,64,0.0010801724051392343,3,3.668162694244868e-05,0.7983870967741935,75,COMPLETE
34,0.5573164224624634,2026-03-12 22:58:34.807855,2026-03-12 22:58:41.318092,0 days 00:00:06.510237,64,False,0.4032441981408807,64,0.0007598373537855023,3,2.030823384925136e-05,0.7725806451612903,76,COMPLETE
35,0.6711934804916382,2026-03-12 22:58:41.319093,2026-03-12 22:58:53.256644,0 days 00:00:11.937551,16,True,0.5182244503516222,64,0.0006871323117153721,3,0.0001492943662651138,0.7870967741935484,77,COMPLETE
36,0.43633654713630676,2026-03-12 22:58:53.256644,2026-03-12 22:59:00.829665,0 days 00:00:07.573021,32,False,0.5696344205441674,128,0.0005664822622888871,3,5.6547814604265884e-05,0.853225806451613,78,COMPLETE
37,0.6135152578353882,2026-03-12 22:59:00.829665,2026-03-12 22:59:09.254120,0 days 00:00:08.424455,32,True,0.5682718136204004,128,0.0005694680738075697,3,5.818822047702255e-05,0.814516129032258,79,COMPLETE
38,0.6042646318674088,2026-03-12 22:59:09.255119,2026-03-12 22:59:16.611820,0 days 00:00:07.356701,32,False,0.5763921182521136,128,0.000914464495592581,2,0.00022729211062629575,0.8774193548387096,80,COMPLETE
39,0.6670158803462982,2026-03-12 22:59:16.619181,2026-03-12 22:59:25.009863,0 days 00:00:08.390682,32,True,0.3798822222895725,128,0.0008333901008739555,3,1.2822349413138963e-05,0.8516129032258064,81,COMPLETE
40,0.5576327592134476,2026-03-12 22:59:25.009863,2026-03-12 22:59:32.384441,0 days 00:00:07.374578,32,False,0.4195770270910854,96,0.001648438479797479,1,0.00010422934913032538,0.8274193548387095,82,COMPLETE
41,0.5516712069511414,2026-03-12 22:59:32.385441,2026-03-12 22:59:51.335695,0 days 00:00:18.950254,16,False,0.5221358282835159,256,0.0006465517718847514,3,4.73596590841741e-05,0.8225806451612903,83,COMPLETE
42,0.550677701830864,2026-03-12 22:59:51.338088,2026-03-12 22:59:59.295056,0 days 00:00:07.956968,32,False,0.4548472380062771,128,0.0013497852304969052,3,8.440591363949647e-05,0.832258064516129,84,COMPLETE
43,0.6176426410675049,2026-03-12 22:59:59.295056,2026-03-12 23:00:05.810695,0 days 00:00:06.515639,64,False,0.5563649918918804,64,0.0005437509540329057,3,2.1066509935752297e-05,0.753225806451613,85,COMPLETE
44,0.5462908670306206,2026-03-12 23:00:05.810695,2026-03-12 23:00:24.532842,0 days 00:00:18.722147,16,False,0.5956665610364335,256,0.0007335102364206443,3,0.00012719213146061202,0.8112903225806452,86,COMPLETE
45,0.5792070031166077,2026-03-12 23:00:24.542503,2026-03-12 23:00:31.288036,0 days 00:00:06.745533,64,True,0.49847951627540754,64,0.0005415013061053331,3,6.191189916789598e-05,0.8467741935483871,87,COMPLETE
46,0.5613176673650742,2026-03-12 23:00:31.288611,2026-03-12 23:00:39.021573,0 days 00:00:07.732962,32,False,0.47380884733534434,96,0.001243383032856911,2,3.4963069734628456e-05,0.8370967741935483,88,COMPLETE
47,0.5691428780555725,2026-03-12 23:00:39.022573,2026-03-12 23:00:45.562385,0 days 00:00:06.539812,64,False,0.555433803026946,128,0.0006315009089682165,3,0.0003172050822027128,0.7354838709677419,89,COMPLETE
48,0.5212914943695068,2026-03-12 23:00:45.562385,2026-03-12 23:00:52.075452,0 days 00:00:06.513067,64,False,0.5277735385572697,64,0.0007923541942209011,2,4.54430119126018e-05,0.7983870967741936,90,COMPLETE
49,0.6879209131002426,2026-03-12 23:00:52.076451,2026-03-12 23:01:02.778914,0 days 00:00:10.702463,16,False,0.4591280873229045,64,0.0007294800363581771,3,9.125056040041196e-05,0.8241935483870968,91,COMPLETE
50,0.5656715035438538,2026-03-12 23:01:02.778914,2026-03-12 23:01:10.020932,0 days 00:00:07.242018,64,True,0.5799930938617568,192,0.0010793337318068636,1,0.00014242702096936994,0.8209677419354839,92,COMPLETE
51,0.44485023617744446,2026-03-12 23:01:10.020932,2026-03-12 23:01:16.392912,0 days 00:00:06.371980,64,False,0.4388407937383122,64,0.0006315130225280603,3,3.0209607735182384e-05,0.7999999999999999,93,COMPLETE
52,0.5867225527763367,2026-03-12 23:01:16.402677,2026-03-12 23:01:22.981820,0 days 00:00:06.579143,64,False,0.3513730220745864,64,0.0005712264467149741,3,2.446001779697762e-05,0.7999999999999999,94,COMPLETE
53,0.6317811608314514,2026-03-12 23:01:22.981820,2026-03-12 23:01:29.465644,0 days 00:00:06.483824,64,False,0.4420407379431275,64,0.0006689001738890609,3,1.655729749335186e-05,0.8193548387096774,95,COMPLETE
54,0.40726226568222046,2026-03-12 23:01:29.466645,2026-03-12 23:01:36.008298,0 days 00:00:06.541653,64,False,0.4797199422216393,64,0.0006097105609579397,3,3.254902177850492e-05,0.8758064516129032,96,COMPLETE
55,0.5968964099884033,2026-03-12 23:01:36.009195,2026-03-12 23:01:42.464666,0 days 00:00:06.455471,64,False,0.3911942926146398,64,0.0005899029544176764,3,3.541057211646718e-05,0.8290322580645161,97,COMPLETE
56,0.488373726606369,2026-03-12 23:01:42.464666,2026-03-12 23:01:48.986746,0 days 00:00:06.522080,64,False,0.41928854372032803,64,0.0005328032628656978,3,2.0601227225243332e-05,0.8435483870967742,98,COMPLETE
57,0.4107120931148529,2026-03-12 23:01:48.986746,2026-03-12 23:01:55.590345,0 days 00:00:06.603599,64,False,0.4780903671931973,64,0.0005234458333866776,3,2.1025100302316626e-05,0.8306451612903226,99,COMPLETE
58,0.568666934967041,2026-03-12 23:01:55.590345,2026-03-12 23:02:01.926174,0 days 00:00:06.335829,64,False,0.5046948213362401,128,0.0005131935828572162,3,5.374976421580044e-05,0.8,100,COMPLETE
59,0.6491169035434723,2026-03-12 23:02:01.926174,2026-03-12 23:02:11.822392,0 days 00:00:09.896218,32,False,0.48325487511556553,192,0.0005028188835696942,3,3.1512045841689134e-05,0.8467741935483871,101,COMPLETE
