number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
0,0.24868158251047134,2026-03-27 21:30:17.493190,2026-03-27 21:30:24.616315,0 days 00:00:07.123125,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.9470046082949309,COMPLETE
1,0.23755870014429092,2026-03-27 21:30:24.621576,2026-03-27 21:30:32.883040,0 days 00:00:08.261464,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.9285714285714286,COMPLETE
2,0.3465008834997813,2026-03-27 21:30:32.889338,2026-03-27 21:30:43.443550,0 days 00:00:10.554212,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.891705069124424,COMPLETE
3,0.32521604870756465,2026-03-27 21:30:43.443550,2026-03-27 21:30:53.256892,0 days 00:00:09.813342,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.8986175115207373,COMPLETE
4,0.30207838118076324,2026-03-27 21:30:53.256892,2026-03-27 21:31:02.464051,0 days 00:00:09.207159,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.9400921658986175,COMPLETE
5,0.29983291278282803,2026-03-27 21:31:02.464534,2026-03-27 21:31:21.940193,0 days 00:00:19.475659,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.9216589861751152,COMPLETE
6,0.25472590575615567,2026-03-27 21:31:21.940193,2026-03-27 21:31:35.458765,0 days 00:00:13.518572,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.9055299539170508,COMPLETE
7,0.195281982421875,2026-03-27 21:31:35.458765,2026-03-27 21:31:44.049161,0 days 00:00:08.590396,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.9262672811059909,COMPLETE
8,0.26548174520333606,2026-03-27 21:31:44.049161,2026-03-27 21:31:53.140299,0 days 00:00:09.091138,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.9285714285714285,COMPLETE
9,0.21584850549697876,2026-03-27 21:31:53.142744,2026-03-27 21:31:59.867065,0 days 00:00:06.724321,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.9516129032258064,COMPLETE
10,0.349475234746933,2026-03-27 21:31:59.867065,2026-03-27 21:32:06.785483,0 days 00:00:06.918418,64,False,0.2062379198633824,192,0.0005126065261429245,2,0.0009044366299969405,0.935483870967742,COMPLETE
11,0.1252926141023636,2026-03-27 21:32:06.786482,2026-03-27 21:32:12.856618,0 days 00:00:06.070136,64,False,0.49377826476798725,96,0.0009883225356402878,2,3.882202961037183e-05,0.9539170506912443,COMPLETE
