number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,state
0,0.6365773677825928,2026-03-06 20:14:36.432682,2026-03-06 20:14:47.078560,0 days 00:00:10.645878,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,COMPLETE
1,0.6210811734199524,2026-03-06 20:14:47.078560,2026-03-06 20:15:09.590340,0 days 00:00:22.511780,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,COMPLETE
2,0.573833703994751,2026-03-06 20:15:09.590340,2026-03-06 20:15:25.604736,0 days 00:00:16.014396,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,COMPLETE
3,0.719794899225235,2026-03-06 20:15:25.605734,2026-03-06 20:15:38.420078,0 days 00:00:12.814344,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,COMPLETE
4,0.629665344953537,2026-03-06 20:15:38.420078,2026-03-06 20:15:59.586656,0 days 00:00:21.166578,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,COMPLETE
5,0.6119271516799927,2026-03-06 20:15:59.587778,2026-03-06 20:17:14.263662,0 days 00:01:14.675884,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,COMPLETE
6,0.6249656826257706,2026-03-06 20:17:14.270734,2026-03-06 20:17:52.857159,0 days 00:00:38.586425,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,COMPLETE
7,0.5809826850891113,2026-03-06 20:17:52.857159,2026-03-06 20:18:30.204642,0 days 00:00:37.347483,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,COMPLETE
8,0.6770613193511963,2026-03-06 20:18:30.204642,2026-03-06 20:18:41.541155,0 days 00:00:11.336513,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,COMPLETE
9,0.6004281938076019,2026-03-06 20:18:41.541155,2026-03-06 20:18:50.558267,0 days 00:00:09.017112,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,COMPLETE
10,0.5846764445304871,2026-03-06 20:18:50.558267,2026-03-06 20:18:59.406046,0 days 00:00:08.847779,64,False,0.4778751436886507,128,0.0005126065261429245,3,1.0699098455538697e-05,COMPLETE
11,0.5658970475196838,2026-03-06 20:18:59.406046,2026-03-06 20:19:11.959834,0 days 00:00:12.553788,64,True,0.286305337475061,128,0.0009721621847621669,3,0.0007791470666172773,COMPLETE
12,0.5106774568557739,2026-03-06 20:19:11.959834,2026-03-06 20:19:24.550492,0 days 00:00:12.590658,64,True,0.3161399627700829,128,0.0006111022798466909,3,2.8383466643042105e-05,COMPLETE
13,0.5104569792747498,2026-03-06 20:19:24.550492,2026-03-06 20:19:37.316051,0 days 00:00:12.765559,64,True,0.29085560466035143,128,0.0005524868761825287,3,0.0008538648795388466,COMPLETE
14,0.6327789425849915,2026-03-06 20:19:37.316051,2026-03-06 20:19:49.881315,0 days 00:00:12.565264,64,True,0.3251995322773128,128,0.0005021006150631695,3,3.484234333986399e-05,COMPLETE
15,0.556582510471344,2026-03-06 20:19:49.881315,2026-03-06 20:20:02.432090,0 days 00:00:12.550775,64,True,0.21449507524795886,128,0.0006060991292865514,3,6.793020634935374e-05,COMPLETE
16,0.6121035814285278,2026-03-06 20:20:02.432090,2026-03-06 20:20:10.882431,0 days 00:00:08.450341,64,True,0.4579100523070737,64,0.0006294152952905925,2,2.4346596102796976e-05,COMPLETE
17,0.6148709058761597,2026-03-06 20:20:10.884435,2026-03-06 20:20:23.501241,0 days 00:00:12.616806,64,True,0.3170611615250606,128,0.0006084322301520073,3,0.0001926300832284274,COMPLETE
18,0.579812228679657,2026-03-06 20:20:23.502241,2026-03-06 20:20:31.849792,0 days 00:00:08.347551,64,False,0.3353933781872755,128,0.0011125717260746862,2,8.147184599916321e-05,COMPLETE
19,0.6026031374931335,2026-03-06 20:20:31.851797,2026-03-06 20:20:44.421380,0 days 00:00:12.569583,64,True,0.24834042582356386,128,0.0006613957746816417,3,3.128439283356625e-05,COMPLETE
20,0.50070720911026,2026-03-06 20:20:44.431036,2026-03-06 20:20:53.161847,0 days 00:00:08.730811,64,True,0.4681335156546651,64,0.0005486404045389181,3,0.0005187876323506397,COMPLETE
