number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
0,0.3385407030582428,2026-03-27 23:24:39.835953,2026-03-27 23:24:47.457454,0 days 00:00:07.621501,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.9475806451612904,COMPLETE
1,0.38854850828647614,2026-03-27 23:24:47.457454,2026-03-27 23:24:56.669931,0 days 00:00:09.212477,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.9536290322580646,COMPLETE
2,0.30992962419986725,2026-03-27 23:24:56.669931,2026-03-27 23:25:08.602281,0 days 00:00:11.932350,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.8870967741935484,COMPLETE
3,0.3237987831234932,2026-03-27 23:25:08.602281,2026-03-27 23:25:19.558292,0 days 00:00:10.956011,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.9133064516129032,COMPLETE
4,0.37362155318260193,2026-03-27 23:25:19.559292,2026-03-27 23:25:29.301520,0 days 00:00:09.742228,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.939516129032258,COMPLETE
5,0.2985890656709671,2026-03-27 23:25:29.301520,2026-03-27 23:25:51.018000,0 days 00:00:21.716480,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.9274193548387097,COMPLETE
6,0.3429880390564601,2026-03-27 23:25:51.018000,2026-03-27 23:26:06.108071,0 days 00:00:15.090071,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.9133064516129032,COMPLETE
7,0.2647645175457001,2026-03-27 23:26:06.108071,2026-03-27 23:26:14.946038,0 days 00:00:08.837967,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.9637096774193549,COMPLETE
8,0.36132699251174927,2026-03-27 23:26:14.946038,2026-03-27 23:26:24.994050,0 days 00:00:10.048012,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.935483870967742,COMPLETE
9,0.4051028788089752,2026-03-27 23:26:25.003888,2026-03-27 23:26:32.516397,0 days 00:00:07.512509,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.9415322580645161,COMPLETE
10,0.37611615657806396,2026-03-27 23:26:32.516397,2026-03-27 23:26:39.828163,0 days 00:00:07.311766,64,False,0.2062379198633824,192,0.0005126065261429245,2,0.0009044366299969405,0.9274193548387096,COMPLETE
11,0.3282899856567383,2026-03-27 23:26:39.828163,2026-03-27 23:26:51.890864,0 days 00:00:12.062701,64,True,0.2155696039143939,192,0.0009721621847621669,3,1.0417360920350827e-05,0.9556451612903226,COMPLETE
12,0.2791662812232971,2026-03-27 23:26:51.892867,2026-03-27 23:27:03.917071,0 days 00:00:12.024204,64,True,0.2853573404832575,192,0.0009484979184612153,3,2.8239890993965703e-05,0.9334677419354838,COMPLETE
13,0.3579820692539215,2026-03-27 23:27:03.917071,2026-03-27 23:27:15.999499,0 days 00:00:12.082428,64,True,0.2908556046603514,192,0.000577171711103516,3,5.9410188690374715e-05,0.935483870967742,COMPLETE
14,0.44152531027793884,2026-03-27 23:27:15.999499,2026-03-27 23:27:22.587958,0 days 00:00:06.588459,64,True,0.30064368224905,64,0.0010480963770034895,2,2.9646171428666466e-05,0.9092741935483871,COMPLETE
15,0.2604880928993225,2026-03-27 23:27:22.587958,2026-03-27 23:27:29.130899,0 days 00:00:06.542941,64,True,0.46049117241691967,128,0.0012583038091800414,2,0.000221916142501174,0.9213709677419355,COMPLETE
16,0.3427684009075165,2026-03-27 23:27:29.130899,2026-03-27 23:27:35.671247,0 days 00:00:06.540348,64,True,0.49231251917753505,128,0.0012794822864327083,2,0.00021063979781445145,0.9193548387096774,COMPLETE
17,0.400608628988266,2026-03-27 23:27:35.671247,2026-03-27 23:27:42.369876,0 days 00:00:06.698629,64,True,0.48586090793351566,128,0.001266713523364037,2,0.00043063028095627413,0.9375,COMPLETE
18,0.5034950971603394,2026-03-27 23:27:42.369876,2026-03-27 23:27:48.757920,0 days 00:00:06.388044,64,False,0.4672942795391499,128,0.0006444167977098167,2,0.00018382308324936544,0.8850806451612904,COMPLETE
19,0.37045323848724365,2026-03-27 23:27:48.767848,2026-03-27 23:27:55.413118,0 days 00:00:06.645270,64,True,0.5255974822311326,128,0.000877397381972179,2,9.573614668704805e-05,0.9536290322580646,COMPLETE
