number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
0,0.5696802735328674,2026-03-16 19:28:50.468366,2026-03-16 19:29:10.627543,0 days 00:00:20.159177,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.8467741935483871,COMPLETE
1,0.5652948766946793,2026-03-16 19:29:10.627543,2026-03-16 19:29:29.194988,0 days 00:00:18.567445,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.7693548387096774,COMPLETE
2,0.5833739191293716,2026-03-16 19:29:29.196991,2026-03-16 19:29:41.758418,0 days 00:00:12.561427,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.8209677419354839,COMPLETE
3,0.5807155966758728,2026-03-16 19:29:41.767944,2026-03-16 19:29:51.716860,0 days 00:00:09.948916,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.8370967741935484,COMPLETE
4,0.5620743334293365,2026-03-16 19:29:51.726600,2026-03-16 19:30:08.549593,0 days 00:00:16.822993,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.8129032258064516,COMPLETE
5,0.5489814653992653,2026-03-16 19:30:08.549593,2026-03-16 19:31:03.893814,0 days 00:00:55.344221,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.7967741935483872,COMPLETE
6,0.5487498492002487,2026-03-16 19:31:03.893814,2026-03-16 19:31:31.783780,0 days 00:00:27.889966,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.8112903225806453,COMPLETE
7,0.5591360330581665,2026-03-16 19:31:31.783780,2026-03-16 19:32:00.557804,0 days 00:00:28.774024,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.8129032258064516,COMPLETE
8,0.6437421962618828,2026-03-16 19:32:00.557804,2026-03-16 19:32:09.508688,0 days 00:00:08.950884,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.8193548387096774,COMPLETE
9,0.5467630922794342,2026-03-16 19:32:09.508688,2026-03-16 19:32:17.198301,0 days 00:00:07.689613,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.8370967741935483,COMPLETE
10,0.5246444940567017,2026-03-16 19:32:17.198301,2026-03-16 19:32:23.720499,0 days 00:00:06.522198,64,False,0.4921467580828037,96,0.0005126065261429245,2,3.7669826973855905e-05,0.7774193548387096,COMPLETE
11,0.5252782106399536,2026-03-16 19:32:23.720499,2026-03-16 19:32:30.511326,0 days 00:00:06.790827,64,False,0.4899883294469092,96,0.0005110329249550081,2,3.838860376623868e-05,0.7806451612903227,COMPLETE
12,0.4671251177787781,2026-03-16 19:32:30.513330,2026-03-16 19:32:37.622359,0 days 00:00:07.109029,64,False,0.4927299818207691,96,0.0005029998748782448,2,3.6876475688881796e-05,0.8532258064516128,COMPLETE
13,0.6085169911384583,2026-03-16 19:32:37.622359,2026-03-16 19:32:44.377181,0 days 00:00:06.754822,64,False,0.48479112088536463,96,0.0005101747711318096,3,2.524763535695524e-05,0.7709677419354839,COMPLETE
14,0.5267357230186462,2026-03-16 19:32:44.377550,2026-03-16 19:32:51.483886,0 days 00:00:07.106336,64,False,0.49678462104608806,64,0.0005976695470614513,2,6.947282061851314e-05,0.7999999999999999,COMPLETE
15,0.5143211483955383,2026-03-16 19:32:51.483886,2026-03-16 19:32:59.006959,0 days 00:00:07.523073,64,False,0.5296862291824506,128,0.0006060991292865514,2,1.0249509730938458e-05,0.7903225806451614,COMPLETE
