number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,state
0,0.5739894807338715,2026-03-06 17:22:31.251221,2026-03-06 17:22:46.606369,0 days 00:00:15.355148,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,COMPLETE
1,0.634800598025322,2026-03-06 17:22:46.606369,2026-03-06 17:23:08.080177,0 days 00:00:21.473808,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,COMPLETE
2,0.664353035390377,2026-03-06 17:23:08.080177,2026-03-06 17:23:23.823418,0 days 00:00:15.743241,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,COMPLETE
3,0.6690913960337639,2026-03-06 17:23:23.825421,2026-03-06 17:23:35.771335,0 days 00:00:11.945914,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,COMPLETE
4,0.5580425262451172,2026-03-06 17:23:35.771335,2026-03-06 17:23:59.135340,0 days 00:00:23.364005,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,COMPLETE
5,0.7238089367747307,2026-03-06 17:23:59.137342,2026-03-06 17:25:05.494825,0 days 00:01:06.357483,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,COMPLETE
6,0.5662536472082138,2026-03-06 17:25:05.494825,2026-03-06 17:25:41.999661,0 days 00:00:36.504836,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,COMPLETE
7,0.5631203055381775,2026-03-06 17:25:41.999661,2026-03-06 17:26:18.065426,0 days 00:00:36.065765,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,COMPLETE
8,0.647595651447773,2026-03-06 17:26:18.065426,2026-03-06 17:26:29.107675,0 days 00:00:11.042249,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,COMPLETE
9,0.6040429025888443,2026-03-06 17:26:29.109680,2026-03-06 17:26:37.892582,0 days 00:00:08.782902,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,COMPLETE
10,0.6201730966567993,2026-03-06 17:26:37.892582,2026-03-06 17:26:56.666490,0 days 00:00:18.773908,64,False,0.4921467580828037,256,0.0005126065261429245,2,0.00010117248921128361,COMPLETE
11,0.593153715133667,2026-03-06 17:26:56.666490,2026-03-06 17:27:32.606114,0 days 00:00:35.939624,64,True,0.28422432776134937,192,0.0005583048485797585,2,0.0007791470666172773,COMPLETE
12,0.5264318585395813,2026-03-06 17:27:32.615928,2026-03-06 17:28:08.708739,0 days 00:00:36.092811,64,True,0.4850095326219012,256,0.0009484979184612153,3,0.0002241882673155912,COMPLETE
13,0.5362721681594849,2026-03-06 17:28:08.708739,2026-03-06 17:28:45.047863,0 days 00:00:36.339124,64,True,0.48479112088536463,256,0.0010564615151250837,3,0.00016826554063038637,COMPLETE
14,0.5361625552177429,2026-03-06 17:28:45.047863,2026-03-06 17:29:21.110590,0 days 00:00:36.062727,64,True,0.49146714545806874,256,0.0010830706782303538,3,0.00018766870441105796,COMPLETE
15,0.6326897144317627,2026-03-06 17:29:21.120404,2026-03-06 17:29:57.488740,0 days 00:00:36.368336,64,True,0.4980307162459414,256,0.0012274157015075978,3,5.266038651733514e-05,COMPLETE
16,0.5300062298774719,2026-03-06 17:29:57.488740,2026-03-06 17:30:10.547024,0 days 00:00:13.058284,64,True,0.45124380347321813,128,0.0009245537103991101,3,0.00021063979781445145,COMPLETE
17,0.6299735903739929,2026-03-06 17:30:10.549026,2026-03-06 17:30:23.724401,0 days 00:00:13.175375,64,True,0.4470972089788506,128,0.0006084322301520073,3,0.00047585175380146727,COMPLETE
18,0.5587298274040222,2026-03-06 17:30:23.726404,2026-03-06 17:30:32.969163,0 days 00:00:09.242759,64,False,0.5367226162796397,128,0.0009368707506573086,3,7.36569217504864e-05,COMPLETE
