clip_id,mean_loss,max_loss,conf_error,error_freq,cls,split,video_id,rule_high_loss,rule_conf_error,rule_error_freq,n_rules_triggered,decision
Robbery_069,4.011469577221161,6.854274749755859,1.0,0.2553191489361702,Robbery,val,Robbery_069,True,True,False,2,filter
Robbery_007,3.8082697074464025,6.740107536315918,1.0,0.2553191489361702,Robbery,val,Robbery_007,True,True,False,2,filter
Robbery_124,3.4185531253510333,7.605218410491943,0.3957540647874765,0.2553191489361702,Robbery,train,Robbery_124,True,True,False,2,filter
Robbery_085,3.031690849902782,6.4246416091918945,1.0,0.2553191489361702,Robbery,val,Robbery_085,True,True,False,2,filter
Robbery_146,2.8400315073259335,6.533502101898193,1.0,0.2553191489361702,Robbery,val,Robbery_146,True,True,False,2,filter
Robbery_018,2.6540463471666293,6.44131326675415,1.0,0.2553191489361702,Robbery,val,Robbery_018,True,True,False,2,filter
Robbery_137,2.1749136822020754,5.992570400238037,1.0,0.2553191489361702,Robbery,val,Robbery_137,True,True,False,2,filter
Robbery_075,1.852265782397924,6.255105018615723,1.0,0.2553191489361702,Robbery,val,Robbery_075,True,True,False,2,filter
Normal_177,1.8094253442274961,7.22544002532959,1.0,0.2553191489361702,Normal,val,Normal_177,True,True,False,2,filter
Normal_570,1.4756003564738847,6.313564777374268,1.0,0.2553191489361702,Normal,val,Normal_570,True,True,False,2,filter
Normal_209,1.124279383946448,6.123339653015137,1.0,0.2553191489361702,Normal,val,Normal_209,True,True,False,2,filter
Robbery_109,1.1166383890791776,3.8379251956939697,1.0,0.2553191489361702,Robbery,val,Robbery_109,True,True,False,2,filter
Robbery_129,1.1096510430909396,4.808900833129883,1.0,0.2553191489361702,Robbery,val,Robbery_129,True,True,False,2,filter
