number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
0,0.35192541778087616,2026-03-23 21:50:48.011434,2026-03-23 21:50:57.121555,0 days 00:00:09.110121,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.9225806451612903,COMPLETE
1,0.3821306973695755,2026-03-23 21:50:57.122561,2026-03-23 21:51:19.030689,0 days 00:00:21.908128,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.89247311827957,COMPLETE
2,0.3632702976465225,2026-03-23 21:51:19.030689,2026-03-23 21:51:33.715513,0 days 00:00:14.684824,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.9096774193548387,COMPLETE
3,0.3319114198287328,2026-03-23 21:51:33.716513,2026-03-23 21:51:45.711414,0 days 00:00:11.994901,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.9161290322580645,COMPLETE
4,0.3017771691083908,2026-03-23 21:51:45.713162,2026-03-23 21:52:06.809343,0 days 00:00:21.096181,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.9161290322580645,COMPLETE
5,0.32550644998749095,2026-03-23 21:52:06.811349,2026-03-23 21:53:13.461948,0 days 00:01:06.650599,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.9053763440860216,COMPLETE
6,0.36156294743220013,2026-03-23 21:53:13.461948,2026-03-23 21:53:47.849282,0 days 00:00:34.387334,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.9311827956989247,COMPLETE
7,0.35301363468170166,2026-03-23 21:53:47.851288,2026-03-23 21:54:24.311523,0 days 00:00:36.460235,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.9096774193548387,COMPLETE
8,0.3556378682454427,2026-03-23 21:54:24.311523,2026-03-23 21:54:35.454896,0 days 00:00:11.143373,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.8989247311827957,COMPLETE
9,0.3090290427207947,2026-03-23 21:54:35.456928,2026-03-23 21:54:44.469301,0 days 00:00:09.012373,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.9397849462365592,COMPLETE
10,0.699259877204895,2026-03-23 21:54:44.471796,2026-03-23 21:54:47.617942,0 days 00:00:03.146146,64,False,0.4921467580828037,256,0.0005126065261429245,2,0.00010117248921128361,,PRUNED
11,0.3725937604904175,2026-03-23 21:54:47.619355,2026-03-23 21:54:56.652326,0 days 00:00:09.032971,32,False,0.598237672246704,96,0.0005860782216960012,1,3.882202961037183e-05,0.9182795698924732,COMPLETE
12,0.35641422122716904,2026-03-23 21:54:56.652326,2026-03-23 21:55:11.848121,0 days 00:00:15.195795,32,False,0.5216429084331137,256,0.0011355311414388252,1,4.384997338756333e-05,0.9182795698924731,COMPLETE
13,0.3748808205127716,2026-03-23 21:55:11.849741,2026-03-23 21:55:20.813729,0 days 00:00:08.963988,32,False,0.48479112088536463,128,0.00195657618701131,1,0.00016826554063038637,0.9268817204301075,COMPLETE
14,0.3958650976419449,2026-03-23 21:55:20.813729,2026-03-23 21:55:30.911941,0 days 00:00:10.098212,32,True,0.5443869474272272,64,0.0006625327476592456,2,2.814145272515242e-05,0.9311827956989247,COMPLETE
15,0.35152262449264526,2026-03-23 21:55:30.913933,2026-03-23 21:55:46.204303,0 days 00:00:15.290370,32,False,0.4593055163631289,256,0.0009930913876066536,1,6.936676979402292e-05,0.9161290322580645,COMPLETE
16,0.33388733863830566,2026-03-23 21:55:46.204303,2026-03-23 21:55:55.534716,0 days 00:00:09.330413,32,True,0.5886722148679266,96,0.00148207813664485,1,0.0009385061645180902,0.8946236559139786,COMPLETE
17,0.5422298908233643,2026-03-23 21:55:55.534716,2026-03-23 21:55:57.130127,0 days 00:00:01.595411,64,False,0.4432024989987655,96,0.001266713523364037,3,2.547698873668223e-05,,PRUNED
18,0.34172144532203674,2026-03-23 21:55:57.130127,2026-03-23 21:56:18.493720,0 days 00:00:21.363593,32,True,0.5355541531526645,256,0.0006444167977098167,1,1.0088099527980215e-05,0.9204301075268817,COMPLETE
19,0.4637731909751892,2026-03-23 21:56:18.495724,2026-03-23 21:56:20.209245,0 days 00:00:01.713521,32,False,0.32813589410316674,64,0.0009642426514026381,2,8.938169212488342e-05,,PRUNED
20,0.34944218397140503,2026-03-23 21:56:20.209245,2026-03-23 21:56:30.659656,0 days 00:00:10.450411,64,True,0.5098196965593353,128,0.0017084175798067415,2,0.0001625834980154355,0.8946236559139785,COMPLETE
21,0.7111492156982422,2026-03-23 21:56:30.661661,2026-03-23 21:56:42.901688,0 days 00:00:12.240027,16,True,0.2243018652148721,192,0.0008335071498658448,3,1.851101891791298e-05,,PRUNED
22,0.3670615653196971,2026-03-23 21:56:42.901688,2026-03-23 21:57:49.458976,0 days 00:01:06.557288,16,True,0.5569717705124375,192,0.0008556300298702498,3,1.1258011206064481e-05,0.9075268817204301,COMPLETE
23,0.2840156629681587,2026-03-23 21:57:49.458976,2026-03-23 21:58:58.041716,0 days 00:01:08.582740,16,True,0.20464838465102123,192,0.0007240283824720688,3,3.0210435488583123e-05,0.9010752688172043,COMPLETE
24,0.3901870772242546,2026-03-23 21:58:58.041716,2026-03-23 21:59:08.628172,0 days 00:00:10.586456,32,True,0.3065916059622793,96,0.0006848069367439693,3,3.0820463848475884e-05,0.9440860215053763,COMPLETE
25,0.34053492546081543,2026-03-23 21:59:08.628172,2026-03-23 21:59:40.668177,0 days 00:00:32.040005,16,True,0.4456586057398324,256,0.0005453543093619134,1,5.253239439816413e-05,0.9268817204301076,COMPLETE
26,0.4034590348601341,2026-03-23 21:59:40.669533,2026-03-23 22:00:02.669677,0 days 00:00:22.000144,32,False,0.5659878879682778,192,0.0005849325404022977,2,6.957770733731489e-05,0.864516129032258,COMPLETE
27,0.3504003584384918,2026-03-23 22:00:02.671685,2026-03-23 22:00:56.309736,0 days 00:00:53.638051,16,True,0.3280936736487047,256,0.0007406141386568773,2,0.00010088910441178532,0.9182795698924731,COMPLETE
28,0.2480735182762146,2026-03-23 22:00:56.311739,2026-03-23 22:01:04.484453,0 days 00:00:08.172714,64,False,0.20942010139540282,96,0.0011479937406179614,1,0.00021520934394934443,0.8946236559139786,COMPLETE
29,0.2687072455883026,2026-03-23 22:01:04.486862,2026-03-23 22:01:17.258607,0 days 00:00:12.771745,64,False,0.26166902672954373,192,0.0011731553742278331,1,0.00023082746364142028,0.9096774193548387,COMPLETE
30,0.25134459137916565,2026-03-23 22:01:17.260059,2026-03-23 22:01:45.157325,0 days 00:00:27.897266,64,False,0.25592907171492785,192,0.0011472838393436996,3,0.00022288899599270557,0.896774193548387,COMPLETE
31,0.36466673016548157,2026-03-23 22:01:45.159330,2026-03-23 22:02:15.835949,0 days 00:00:30.676619,64,False,0.20622812371069552,192,0.0011314938969898855,3,0.0002366632518008451,0.9010752688172042,COMPLETE
32,0.24372105300426483,2026-03-23 22:02:15.836950,2026-03-23 22:02:42.735778,0 days 00:00:26.898828,64,False,0.2508454678493395,192,0.001261541605841024,3,0.00022309661831609043,0.9010752688172043,COMPLETE
33,0.33167028427124023,2026-03-23 22:02:42.735778,2026-03-23 22:03:09.525070,0 days 00:00:26.789292,64,False,0.2661969554466927,192,0.0012731654390680173,3,0.00023025301439816366,0.935483870967742,COMPLETE
