number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,state
0,0.6098816841840744,2026-03-04 23:25:31.834244,2026-03-04 23:25:49.259724,0 days 00:00:17.425480,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,COMPLETE
1,0.6328843832015991,2026-03-04 23:25:49.259724,2026-03-04 23:26:10.202690,0 days 00:00:20.942966,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,COMPLETE
2,0.6707940548658371,2026-03-04 23:26:10.202690,2026-03-04 23:26:24.648154,0 days 00:00:14.445464,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,COMPLETE
3,0.6319950073957443,2026-03-04 23:26:24.648154,2026-03-04 23:26:36.251020,0 days 00:00:11.602866,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,COMPLETE
4,0.553125262260437,2026-03-04 23:26:36.251020,2026-03-04 23:26:57.253802,0 days 00:00:21.002782,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,COMPLETE
5,0.5688296407461166,2026-03-04 23:26:57.258944,2026-03-04 23:28:01.055300,0 days 00:01:03.796356,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,COMPLETE
6,0.6703004091978073,2026-03-04 23:28:01.055300,2026-03-04 23:28:36.935135,0 days 00:00:35.879835,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,COMPLETE
7,0.5848285555839539,2026-03-04 23:28:36.935135,2026-03-04 23:29:11.799715,0 days 00:00:34.864580,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,COMPLETE
8,0.5817220658063889,2026-03-04 23:29:11.799715,2026-03-04 23:29:22.380172,0 days 00:00:10.580457,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,COMPLETE
9,0.5624591410160065,2026-03-04 23:29:22.380172,2026-03-04 23:29:30.863635,0 days 00:00:08.483463,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,COMPLETE
10,0.582053005695343,2026-03-04 23:29:30.870225,2026-03-04 23:29:47.124787,0 days 00:00:16.254562,64,False,0.4921467580828037,256,0.0005126065261429245,2,0.00010117248921128361,COMPLETE
11,0.6237923204898834,2026-03-04 23:29:47.124787,2026-03-04 23:29:55.737366,0 days 00:00:08.612579,32,False,0.598237672246704,96,0.0005860782216960012,1,3.882202961037183e-05,COMPLETE
12,0.6217344403266907,2026-03-04 23:29:55.741387,2026-03-04 23:30:10.697370,0 days 00:00:14.955983,32,False,0.5216429084331137,256,0.0011355311414388252,1,4.384997338756333e-05,COMPLETE
13,0.6067599654197693,2026-03-04 23:30:10.697370,2026-03-04 23:30:19.120677,0 days 00:00:08.423307,32,False,0.48479112088536463,128,0.00195657618701131,1,0.00016826554063038637,COMPLETE
14,0.6876344680786133,2026-03-04 23:30:19.127620,2026-03-04 23:30:28.285394,0 days 00:00:09.157774,32,True,0.5443869474272272,64,0.0006625327476592456,2,2.814145272515242e-05,COMPLETE
15,0.5475462526082993,2026-03-04 23:30:28.285394,2026-03-04 23:30:43.235951,0 days 00:00:14.950557,32,False,0.4593055163631289,256,0.0009930913876066536,1,6.936676979402292e-05,COMPLETE
16,0.61190465092659,2026-03-04 23:30:43.236952,2026-03-04 23:31:04.291821,0 days 00:00:21.054869,32,True,0.4524022468206216,256,0.0009560864707191731,1,7.747446086898906e-05,COMPLETE
17,0.5736013650894165,2026-03-04 23:31:04.291821,2026-03-04 23:31:24.512812,0 days 00:00:20.220991,64,False,0.44304049883884533,256,0.001163539277433487,3,0.0009006020499939699,COMPLETE
18,0.6214631795883179,2026-03-04 23:31:24.512812,2026-03-04 23:31:45.876631,0 days 00:00:21.363819,32,True,0.32538327298994807,256,0.0006612780940983901,1,1.016458872201701e-05,COMPLETE
19,0.5278612375259399,2026-03-04 23:31:45.876631,2026-03-04 23:32:09.269575,0 days 00:00:23.392944,32,False,0.5233717517572392,256,0.001004176883639614,2,0.00017904319826816606,COMPLETE
20,0.5299602746963501,2026-03-04 23:32:09.269575,2026-03-04 23:32:25.683035,0 days 00:00:16.413460,64,False,0.5159661505428695,256,0.001334912363296832,2,7.103240053873629e-05,COMPLETE
