number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,user_attrs_seed,state
0,0.6307754516601562,2026-03-12 21:11:01.945653,2026-03-12 21:11:14.031026,0 days 00:00:12.085373,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.8209677419354838,42,COMPLETE
1,0.6164620518684387,2026-03-12 21:11:14.031026,2026-03-12 21:11:36.338389,0 days 00:00:22.307363,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.8161290322580645,43,COMPLETE
2,0.6474973931908607,2026-03-12 21:11:36.338389,2026-03-12 21:11:51.747714,0 days 00:00:15.409325,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.782258064516129,44,COMPLETE
3,0.6817182004451752,2026-03-12 21:11:51.747714,2026-03-12 21:12:04.157720,0 days 00:00:12.410006,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.7983870967741935,45,COMPLETE
4,0.6250007301568985,2026-03-12 21:12:04.157720,2026-03-12 21:12:24.265919,0 days 00:00:20.108199,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.8306451612903225,46,COMPLETE
5,0.6182401478290558,2026-03-12 21:12:24.267424,2026-03-12 21:13:36.917089,0 days 00:01:12.649665,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.8258064516129032,47,COMPLETE
6,0.6803115978837013,2026-03-12 21:13:36.917089,2026-03-12 21:14:12.256511,0 days 00:00:35.339422,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.8112903225806453,48,COMPLETE
7,0.6170830130577087,2026-03-12 21:14:12.256511,2026-03-12 21:14:49.153998,0 days 00:00:36.897487,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.7887096774193548,49,COMPLETE
8,0.5784507766366005,2026-03-12 21:14:49.153998,2026-03-12 21:15:00.703598,0 days 00:00:11.549600,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.8096774193548387,50,COMPLETE
9,0.614730030298233,2026-03-12 21:15:00.703598,2026-03-12 21:15:09.849206,0 days 00:00:09.145608,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.7935483870967742,51,COMPLETE
