number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,user_attrs_seed,state
0,0.6092265844345093,2026-03-12 14:51:00.024772,2026-03-12 14:51:14.898217,0 days 00:00:14.873445,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.814516129032258,42,COMPLETE
1,0.5870594382286072,2026-03-12 14:51:14.898217,2026-03-12 14:51:33.692813,0 days 00:00:18.794596,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.8080645161290323,43,COMPLETE
2,0.5193481966853142,2026-03-12 14:51:33.697138,2026-03-12 14:51:47.585362,0 days 00:00:13.888224,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.8435483870967742,44,COMPLETE
3,0.5784502401947975,2026-03-12 14:51:47.585362,2026-03-12 14:51:58.567838,0 days 00:00:10.982476,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.7887096774193547,45,COMPLETE
4,0.5953985750675201,2026-03-12 14:51:58.567838,2026-03-12 14:52:16.799797,0 days 00:00:18.231959,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.8096774193548387,46,COMPLETE
5,0.6618638709187508,2026-03-12 14:52:16.799797,2026-03-12 14:53:16.466458,0 days 00:00:59.666661,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.8064516129032258,47,COMPLETE
6,0.5830342024564743,2026-03-12 14:53:16.466458,2026-03-12 14:53:49.119762,0 days 00:00:32.653304,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.835483870967742,48,COMPLETE
7,0.5792330503463745,2026-03-12 14:53:49.119762,2026-03-12 14:54:20.002501,0 days 00:00:30.882739,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.8096774193548387,49,COMPLETE
8,0.5406761765480042,2026-03-12 14:54:20.003714,2026-03-12 14:54:30.590344,0 days 00:00:10.586630,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.8112903225806452,50,COMPLETE
9,0.5936071276664734,2026-03-12 14:54:30.590344,2026-03-12 14:54:38.936058,0 days 00:00:08.345714,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.8145161290322581,51,COMPLETE
10,0.5778958201408386,2026-03-12 14:54:38.938054,2026-03-12 14:54:46.735176,0 days 00:00:07.797122,64,False,0.4778751436886507,128,0.0005126065261429245,3,1.0699098455538697e-05,0.7951612903225806,52,COMPLETE
11,0.6571627855300903,2026-03-12 14:54:46.735176,2026-03-12 14:54:58.585171,0 days 00:00:11.849995,16,True,0.3737425087025644,64,0.001294303262032753,3,0.0007791470666172773,0.8080645161290322,53,COMPLETE
12,0.6767386719584465,2026-03-12 14:54:58.585171,2026-03-12 14:55:12.279606,0 days 00:00:13.694435,16,True,0.4467710116482187,128,0.000599433621558233,3,2.8383466643042105e-05,0.8,54,COMPLETE
13,0.5239647850394249,2026-03-12 14:55:12.279972,2026-03-12 14:55:23.348872,0 days 00:00:11.068900,16,True,0.31473016347356925,64,0.0010564615151250837,2,0.0009562655969451234,0.7774193548387097,55,COMPLETE
14,0.7048642635345459,2026-03-12 14:55:23.350876,2026-03-12 14:55:34.682145,0 days 00:00:11.331269,16,True,0.31007242888237696,128,0.0010363521438359216,2,7.880639072302241e-05,0.814516129032258,56,COMPLETE
15,0.6301165893673897,2026-03-12 14:55:34.682145,2026-03-12 14:55:45.824832,0 days 00:00:11.142687,16,True,0.3192168759216208,64,0.0006363788509560619,2,2.446106082103327e-05,0.8354838709677419,57,COMPLETE
16,0.5538012385368347,2026-03-12 14:55:45.824832,2026-03-12 14:55:56.943752,0 days 00:00:11.118920,64,True,0.5237068839769949,128,0.0009818549086410078,3,0.00021063979781445107,0.8096774193548386,58,COMPLETE
17,0.6008408218622208,2026-03-12 14:55:56.943752,2026-03-12 14:56:07.909810,0 days 00:00:10.966058,16,True,0.20836542659336157,64,0.001163539277433487,2,1.21908174693134e-05,0.8096774193548387,59,COMPLETE
18,0.6200803816318512,2026-03-12 14:56:07.909810,2026-03-12 14:56:18.658421,0 days 00:00:10.748611,16,False,0.42778223760382794,64,0.0009256674323194422,3,0.0009591880149255042,0.7048387096774194,60,COMPLETE
19,0.5350826382637024,2026-03-12 14:56:18.658421,2026-03-12 14:56:27.325996,0 days 00:00:08.667575,64,True,0.32813589410316674,128,0.0006613957746816417,2,0.0004336653191658655,0.8290322580645162,61,COMPLETE
20,0.5427119769155979,2026-03-12 14:56:27.325996,2026-03-12 14:57:39.974062,0 days 00:01:12.648066,16,True,0.47828324077231915,256,0.0005486404045389181,3,6.47938123075121e-05,0.7935483870967741,62,COMPLETE
21,0.548521876335144,2026-03-12 14:57:39.977558,2026-03-12 14:57:50.435844,0 days 00:00:10.458286,64,True,0.3473996753991652,128,0.0006862149303484945,2,0.0005442959126518893,0.8161290322580645,63,COMPLETE
22,0.6073023676872253,2026-03-12 14:57:50.437849,2026-03-12 14:57:59.629693,0 days 00:00:09.191844,64,True,0.26798628498622135,128,0.0007891388641782104,2,0.0004835937564402394,0.7838709677419354,64,COMPLETE
23,0.5846139192581177,2026-03-12 14:57:59.629693,2026-03-12 14:58:08.209999,0 days 00:00:08.580306,64,True,0.334630872727033,128,0.0006403701120150603,2,0.0001749986774476966,0.8548387096774194,65,COMPLETE
24,0.547943651676178,2026-03-12 14:58:08.209999,2026-03-12 14:58:16.750995,0 days 00:00:08.540996,64,True,0.2992411850983962,128,0.0007032351180033681,2,0.00042407498132424325,0.8290322580645161,66,COMPLETE
25,0.539233386516571,2026-03-12 14:58:16.750995,2026-03-12 14:58:24.640949,0 days 00:00:07.889954,64,True,0.39935998231820025,64,0.0008521791726119809,2,0.0008693801653136926,0.8,67,COMPLETE
26,0.658423513174057,2026-03-12 14:58:24.640949,2026-03-12 14:58:35.576306,0 days 00:00:10.935357,16,False,0.25883375018972943,128,0.0011376010676819922,3,3.580446640196025e-05,0.7879032258064516,68,COMPLETE
27,0.5951776504516602,2026-03-12 14:58:35.578310,2026-03-12 14:58:46.909542,0 days 00:00:11.331232,16,True,0.3480917465871539,128,0.0005803763427706349,2,0.0007051296327776925,0.8048387096774194,69,COMPLETE
28,0.6050623059272766,2026-03-12 14:58:46.909542,2026-03-12 14:58:55.678582,0 days 00:00:08.769040,32,True,0.4066290183584821,64,0.001020230100793733,2,9.098711087721893e-05,0.7903225806451614,70,COMPLETE
29,0.5233359932899475,2026-03-12 14:58:55.680585,2026-03-12 14:59:02.772679,0 days 00:00:07.092094,64,False,0.2373888123138242,96,0.0011179591715185855,1,0.00025781363718542527,0.8225806451612904,71,COMPLETE
30,0.6342153549194336,2026-03-12 14:59:02.772679,2026-03-12 14:59:10.612623,0 days 00:00:07.839944,32,False,0.2427636900593262,96,0.00116491018738634,1,0.0002463052239525748,0.8080645161290323,72,COMPLETE
31,0.5648438334465027,2026-03-12 14:59:10.612623,2026-03-12 14:59:17.907783,0 days 00:00:07.295160,64,False,0.2934836306345682,96,0.0012883867739381088,1,0.00032141868469814217,0.8193548387096773,73,COMPLETE
32,0.5904590487480164,2026-03-12 14:59:17.908787,2026-03-12 14:59:25.301430,0 days 00:00:07.392643,64,False,0.20282363005918969,96,0.0009284274922695878,1,0.0001553300452628233,0.8064516129032259,74,COMPLETE
33,0.5738802552223206,2026-03-12 14:59:25.301430,2026-03-12 14:59:32.390642,0 days 00:00:07.089212,64,False,0.32275470751982394,96,0.0010788942696900445,1,0.0004152253367431946,0.8048387096774193,75,COMPLETE
34,0.4747603237628937,2026-03-12 14:59:32.391650,2026-03-12 14:59:42.499667,0 days 00:00:10.108017,64,False,0.28155701921321097,192,0.0007689944918950526,1,0.0002363558467699242,0.7741935483870968,76,COMPLETE
