number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,state
0,0.5870769321918488,2026-03-06 23:33:41.800143,2026-03-06 23:33:53.948341,0 days 00:00:12.148198,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,COMPLETE
1,0.5944738239049911,2026-03-06 23:33:53.948341,2026-03-06 23:34:17.486288,0 days 00:00:23.537947,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,COMPLETE
2,0.5234024077653885,2026-03-06 23:34:17.486288,2026-03-06 23:34:34.755741,0 days 00:00:17.269453,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,COMPLETE
3,0.5547887906432152,2026-03-06 23:34:34.755741,2026-03-06 23:34:47.979771,0 days 00:00:13.224030,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,COMPLETE
4,0.6041824519634247,2026-03-06 23:34:47.979771,2026-03-06 23:35:10.617609,0 days 00:00:22.637838,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,COMPLETE
5,0.5470520481467247,2026-03-06 23:35:10.617609,2026-03-06 23:36:29.551820,0 days 00:01:18.934211,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,COMPLETE
6,0.5262482762336731,2026-03-06 23:36:29.551820,2026-03-06 23:37:09.370347,0 days 00:00:39.818527,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,COMPLETE
7,0.46791040897369385,2026-03-06 23:37:09.372350,2026-03-06 23:37:49.098420,0 days 00:00:39.726070,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,COMPLETE
8,0.6621973253786564,2026-03-06 23:37:49.098420,2026-03-06 23:38:01.321729,0 days 00:00:12.223309,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,COMPLETE
9,0.5912130773067474,2026-03-06 23:38:01.321729,2026-03-06 23:38:10.836607,0 days 00:00:09.514878,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,COMPLETE
10,0.5998274087905884,2026-03-06 23:38:10.836607,2026-03-06 23:38:31.090821,0 days 00:00:20.254214,64,False,0.2062379198633824,192,0.0005126065261429245,2,0.0009044366299969405,COMPLETE
11,0.5000412464141846,2026-03-06 23:38:31.090821,2026-03-06 23:38:44.531405,0 days 00:00:13.440584,64,True,0.4736911041286204,128,0.0009721621847621669,3,1.0413166555606433e-05,COMPLETE
12,0.571631669998169,2026-03-06 23:38:44.531405,2026-03-06 23:38:57.969090,0 days 00:00:13.437685,64,True,0.4813546291183183,128,0.0010300364892962875,3,1.0757516064094394e-05,COMPLETE
13,0.5246889591217041,2026-03-06 23:38:57.969090,2026-03-06 23:39:11.400075,0 days 00:00:13.430985,64,True,0.48479112088536463,128,0.0005813254449022788,3,0.0003209584308143897,COMPLETE
14,0.6090791821479797,2026-03-06 23:39:11.400075,2026-03-06 23:39:20.206713,0 days 00:00:08.806638,64,True,0.30571026136602775,64,0.0009645378964778277,2,3.692617174469098e-05,COMPLETE
15,0.5719610452651978,2026-03-06 23:39:20.206713,2026-03-06 23:39:30.516930,0 days 00:00:10.310217,64,True,0.4858557826581197,128,0.0012250601901571112,2,0.000221916142501174,COMPLETE
16,0.5618206262588501,2026-03-06 23:39:30.516930,2026-03-06 23:40:28.031812,0 days 00:00:57.514882,64,True,0.29896090268967634,192,0.0009019872394594411,3,6.177131153315665e-05,COMPLETE
17,0.44078218936920166,2026-03-06 23:40:28.031812,2026-03-06 23:40:38.340514,0 days 00:00:10.308702,64,True,0.5311149037830162,128,0.0006084322301520073,2,2.472852015855138e-05,COMPLETE
18,0.543333113193512,2026-03-06 23:40:38.341513,2026-03-06 23:40:58.510094,0 days 00:00:20.168581,64,False,0.5359417672111101,192,0.0006354221729476875,2,2.4589274577586235e-05,COMPLETE
19,0.5713065266609192,2026-03-06 23:40:58.510094,2026-03-06 23:41:07.300956,0 days 00:00:08.790862,64,True,0.26562221439089184,64,0.0006359975683945541,2,9.285741688110235e-05,COMPLETE
20,0.5522375702857971,2026-03-06 23:41:07.300956,2026-03-06 23:41:33.164761,0 days 00:00:25.863805,64,True,0.4416634198004796,256,0.0005486404045389181,2,0.00017571480294425367,COMPLETE
21,0.5267336368560791,2026-03-06 23:41:33.165764,2026-03-06 23:41:46.631000,0 days 00:00:13.465236,64,True,0.5266141072042146,128,0.001102802384086606,3,1.0204360112734108e-05,COMPLETE
22,0.58551025390625,2026-03-06 23:41:46.633370,2026-03-06 23:41:56.935478,0 days 00:00:10.302108,64,True,0.4506069966101462,128,0.0009196854506362262,2,2.4045372023887642e-05,COMPLETE
23,0.5922895073890686,2026-03-06 23:41:56.942338,2026-03-06 23:42:07.300998,0 days 00:00:10.358660,64,True,0.5270050845263315,128,0.0006758581022040195,2,2.7618561098202794e-05,COMPLETE
24,0.6228582859039307,2026-03-06 23:42:07.300998,2026-03-06 23:42:20.761874,0 days 00:00:13.460876,64,True,0.3350754310386963,128,0.0008541086040235392,3,1.563370120410065e-05,COMPLETE
25,0.567046046257019,2026-03-06 23:42:20.761874,2026-03-06 23:43:00.662334,0 days 00:00:39.900460,64,True,0.4437141868223881,192,0.0012462379445371539,2,8.7349785900041e-05,COMPLETE
26,0.5607078075408936,2026-03-06 23:43:00.662334,2026-03-06 23:43:09.348313,0 days 00:00:08.685979,64,False,0.5558225677864421,128,0.0013725306114188841,2,0.0005312443860865522,COMPLETE
27,0.4566107392311096,2026-03-06 23:43:09.348313,2026-03-06 23:43:22.773928,0 days 00:00:13.425615,64,True,0.5067739050515405,128,0.0010110021945347264,3,1.2909059340007974e-05,COMPLETE
28,0.5752780139446259,2026-03-06 23:43:22.773928,2026-03-06 23:44:05.816751,0 days 00:00:43.042823,32,True,0.5120260089529396,192,0.0016465022300125812,2,7.406126591934746e-05,COMPLETE
29,0.5766903162002563,2026-03-06 23:44:05.816751,2026-03-06 23:44:14.273468,0 days 00:00:08.456717,64,False,0.41339947264913024,96,0.0010656414129652735,1,3.853915552009299e-05,COMPLETE
30,0.500394344329834,2026-03-06 23:44:14.273811,2026-03-06 23:44:25.277527,0 days 00:00:11.003716,32,True,0.34075881683237186,64,0.0006848865308980726,3,1.9016496510263173e-05,COMPLETE
31,0.5169833302497864,2026-03-06 23:44:25.278527,2026-03-06 23:44:38.694195,0 days 00:00:13.415668,64,True,0.5039937239823513,128,0.0009969416929020496,3,1.2333164306526469e-05,COMPLETE
32,0.5875691175460815,2026-03-06 23:44:38.694195,2026-03-06 23:44:52.121736,0 days 00:00:13.427541,64,True,0.5562936118094379,128,0.0011775972806884656,3,1.2979135260960683e-05,COMPLETE
33,0.5494824647903442,2026-03-06 23:44:52.131880,2026-03-06 23:45:05.560155,0 days 00:00:13.428275,64,True,0.46108099877415476,128,0.0008148950108019569,3,2.1651490142608436e-05,COMPLETE
34,0.6283097863197327,2026-03-06 23:45:05.560155,2026-03-06 23:45:15.935294,0 days 00:00:10.375139,64,True,0.41438198432851037,128,0.000769008626003882,2,3.335515845418224e-05,COMPLETE
35,0.6665473282337189,2026-03-06 23:45:15.937352,2026-03-06 23:45:30.463893,0 days 00:00:14.526541,16,True,0.2602574509946799,96,0.0013149138807057312,3,1.59781444673198e-05,COMPLETE
36,0.587799608707428,2026-03-06 23:45:30.463893,2026-03-06 23:45:53.142817,0 days 00:00:22.678924,32,True,0.4705925536025538,256,0.0011339341487897404,1,1.3891492314707989e-05,COMPLETE
37,0.5562958121299744,2026-03-06 23:45:53.142817,2026-03-06 23:46:50.671144,0 days 00:00:57.528327,64,True,0.5478926911227506,192,0.0008979340379582928,3,5.1528533921575e-05,COMPLETE
38,0.6003724187612534,2026-03-06 23:46:50.671144,2026-03-06 23:47:04.315927,0 days 00:00:13.644783,16,True,0.5794516847634049,128,0.000726222412511196,2,0.00038621609017777577,COMPLETE
39,0.5338955521583557,2026-03-06 23:47:04.315927,2026-03-06 23:47:13.239166,0 days 00:00:08.923239,64,False,0.5041166415290526,128,0.0009828838133916792,3,2.935174490383776e-05,COMPLETE
40,0.5734877288341522,2026-03-06 23:47:13.240063,2026-03-06 23:47:36.843199,0 days 00:00:23.603136,32,True,0.4257576141775265,192,0.0008174605386702349,1,0.00012960338088689825,COMPLETE
41,0.4865719974040985,2026-03-06 23:47:36.843199,2026-03-06 23:47:47.587689,0 days 00:00:10.744490,32,True,0.34131827749129257,64,0.0006770418430120125,3,1.892305342537024e-05,COMPLETE
42,0.5068489015102386,2026-03-06 23:47:47.587689,2026-03-06 23:47:58.411131,0 days 00:00:10.823442,32,True,0.3878071758217292,64,0.0006002037449050801,3,2.008226406267689e-05,COMPLETE
43,0.6045867800712585,2026-03-06 23:47:58.411131,2026-03-06 23:48:09.195996,0 days 00:00:10.784865,32,True,0.23107675198595026,64,0.0005277661989141986,3,1.0202110207577695e-05,COMPLETE
44,0.5076652094721794,2026-03-06 23:48:09.196995,2026-03-06 23:48:19.972383,0 days 00:00:10.775388,32,True,0.3328928900807916,64,0.0007035398789835981,3,0.0009937608082376795,COMPLETE
45,0.5227146446704865,2026-03-06 23:48:19.978854,2026-03-06 23:49:49.690279,0 days 00:01:29.711425,16,True,0.35968983114480396,256,0.0005716370941883361,3,1.8070449391811495e-05,COMPLETE
46,0.6666248142719269,2026-03-06 23:49:49.691281,2026-03-06 23:50:00.096139,0 days 00:00:10.404858,32,True,0.27373367589498016,96,0.0007703640656205706,2,0.00017074139685137392,COMPLETE
47,0.4994211494922638,2026-03-06 23:50:00.096139,2026-03-06 23:50:08.815223,0 days 00:00:08.719084,64,False,0.24488498430760658,64,0.0006256012613955716,3,1.3605882663415141e-05,COMPLETE
48,0.5185660123825073,2026-03-06 23:50:08.815223,2026-03-06 23:50:17.560848,0 days 00:00:08.745625,64,False,0.2362057451757436,64,0.0006396167612143286,2,1.388734193052348e-05,COMPLETE
49,0.612284317612648,2026-03-06 23:50:17.560848,2026-03-06 23:50:30.237674,0 days 00:00:12.676826,16,False,0.3168387330034309,64,0.0005010060824320203,2,4.321573269564721e-05,COMPLETE
50,0.46746450662612915,2026-03-06 23:50:30.238058,2026-03-06 23:50:38.972007,0 days 00:00:08.733949,64,False,0.20592025225701255,64,0.0006093849238598507,3,2.6568384114068996e-05,COMPLETE
51,0.4343017637729645,2026-03-06 23:50:38.972007,2026-03-06 23:50:47.645905,0 days 00:00:08.673898,64,False,0.2013707426073068,64,0.0006087211131947746,3,2.9965561759427047e-05,COMPLETE
52,0.4211901128292084,2026-03-06 23:50:47.645905,2026-03-06 23:50:56.402703,0 days 00:00:08.756798,64,False,0.20135009870970086,64,0.0005454294357343127,3,3.061927079826313e-05,COMPLETE
53,0.4281059503555298,2026-03-06 23:50:56.402703,2026-03-06 23:51:05.133889,0 days 00:00:08.731186,64,False,0.20134530832129635,64,0.0005412524439391488,3,5.8571718939160136e-05,COMPLETE
54,0.4235541820526123,2026-03-06 23:51:05.133889,2026-03-06 23:51:13.791157,0 days 00:00:08.657268,64,False,0.2017095047931838,64,0.0005585703076936747,3,5.580369791528004e-05,COMPLETE
55,0.4498164653778076,2026-03-06 23:51:13.791157,2026-03-06 23:51:22.531726,0 days 00:00:08.740569,64,False,0.22038440948779092,64,0.0005400279061975264,3,6.757819030230834e-05,COMPLETE
56,0.4044033885002136,2026-03-06 23:51:22.531726,2026-03-06 23:51:31.215146,0 days 00:00:08.683420,64,False,0.21625591325400623,64,0.0005478712700025814,3,5.8509899689388946e-05,COMPLETE
57,0.44085368514060974,2026-03-06 23:51:31.215146,2026-03-06 23:51:40.196186,0 days 00:00:08.981040,64,False,0.2152966709562754,64,0.0005780256501104101,3,5.502043672294848e-05,COMPLETE
58,0.4729999303817749,2026-03-06 23:51:40.196627,2026-03-06 23:51:48.953810,0 days 00:00:08.757183,64,False,0.20138547203832446,64,0.0005615488485816044,3,0.0001084436387773265,COMPLETE
59,0.4840070903301239,2026-03-06 23:51:48.953810,2026-03-06 23:51:57.775402,0 days 00:00:08.821592,64,False,0.2471792040760208,64,0.0005223513633787802,3,5.0354302858888494e-05,COMPLETE
60,0.4886251986026764,2026-03-06 23:51:57.777404,2026-03-06 23:52:06.485733,0 days 00:00:08.708329,64,False,0.2189676739053223,64,0.000501316304071704,3,4.23226536520123e-05,COMPLETE
61,0.5091414451599121,2026-03-06 23:52:06.485733,2026-03-06 23:52:15.219169,0 days 00:00:08.733436,64,False,0.21875951390635653,64,0.0005860839702707923,3,6.136849801437597e-05,COMPLETE
62,0.47970443964004517,2026-03-06 23:52:15.219169,2026-03-06 23:52:24.179651,0 days 00:00:08.960482,64,False,0.20186516693681955,64,0.0005508695762717898,3,7.949664838673502e-05,COMPLETE
63,0.41669344902038574,2026-03-06 23:52:24.180653,2026-03-06 23:52:33.200696,0 days 00:00:09.020043,64,False,0.2492473468711653,64,0.0006548932308096854,3,3.160749623051988e-05,COMPLETE
64,0.49699801206588745,2026-03-06 23:52:33.207478,2026-03-06 23:52:41.864704,0 days 00:00:08.657226,64,False,0.2423158321038802,64,0.0006474926460242629,3,3.161936078541225e-05,COMPLETE
65,0.4521545171737671,2026-03-06 23:52:41.864704,2026-03-06 23:52:50.555348,0 days 00:00:08.690644,64,False,0.25397911880436574,64,0.0005998151446766775,3,3.944923410417926e-05,COMPLETE
66,0.4598373770713806,2026-03-06 23:52:50.555348,2026-03-06 23:52:59.255325,0 days 00:00:08.699977,64,False,0.2796487933429813,64,0.0005354835395719686,3,3.478779366289758e-05,COMPLETE
67,0.36722642183303833,2026-03-06 23:52:59.255325,2026-03-06 23:53:07.899416,0 days 00:00:08.644091,64,False,0.22407820577789697,64,0.0005601351092025497,3,2.3534738393710378e-05,COMPLETE
68,0.47739046812057495,2026-03-06 23:53:07.899416,2026-03-06 23:53:16.631969,0 days 00:00:08.732553,64,False,0.2295150890347914,64,0.0005578054933129923,3,2.2875077192817165e-05,COMPLETE
69,0.40104836225509644,2026-03-06 23:53:16.632968,2026-03-06 23:53:25.317750,0 days 00:00:08.684782,64,False,0.21345791056044852,64,0.0005210303830424473,3,4.51999931583794e-05,COMPLETE
70,0.4277794659137726,2026-03-06 23:53:25.317750,2026-03-06 23:53:34.068181,0 days 00:00:08.750431,64,False,0.2925995064272631,64,0.0005258504336755274,3,4.65402265568425e-05,COMPLETE
71,0.36623892188072205,2026-03-06 23:53:34.068181,2026-03-06 23:53:42.715455,0 days 00:00:08.647274,64,False,0.28941436180306596,64,0.0005175182690036444,3,5.8023071838865494e-05,COMPLETE
72,0.3831053376197815,2026-03-06 23:53:42.715455,2026-03-06 23:53:51.339442,0 days 00:00:08.623987,64,False,0.29267109161905985,64,0.0005134530573774174,3,4.65317193422013e-05,COMPLETE
73,0.4752218723297119,2026-03-06 23:53:51.339442,2026-03-06 23:54:00.019748,0 days 00:00:08.680306,64,False,0.25522967900646354,64,0.00051178339285969,3,7.256937163122939e-05,COMPLETE
74,0.4658218324184418,2026-03-06 23:54:00.021752,2026-03-06 23:54:08.813354,0 days 00:00:08.791602,64,False,0.27523190969658246,64,0.0005743184901908768,3,4.733266750967312e-05,COMPLETE
75,0.44443783164024353,2026-03-06 23:54:08.813354,2026-03-06 23:54:17.411203,0 days 00:00:08.597849,64,False,0.2318706743993681,64,0.0005144063734024869,3,3.5385908874191125e-05,COMPLETE
76,0.5478058457374573,2026-03-06 23:54:17.420835,2026-03-06 23:54:38.061374,0 days 00:00:20.640539,64,False,0.30811935210910923,256,0.0005505765386801158,3,6.566384095050288e-05,COMPLETE
77,0.47624626755714417,2026-03-06 23:54:38.061374,2026-03-06 23:54:46.977085,0 days 00:00:08.915711,64,False,0.2658499164122975,64,0.0006608219930077434,3,3.877681208942115e-05,COMPLETE
