number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
0,0.31873318552970886,2026-03-27 12:49:06.826187,2026-03-27 12:49:12.312299,0 days 00:00:05.486112,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.9083333333333333,COMPLETE
1,0.4238220304250717,2026-03-27 12:49:12.322622,2026-03-27 12:49:18.562934,0 days 00:00:06.240312,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.9187500000000001,COMPLETE
2,0.40797040859858197,2026-03-27 12:49:18.564941,2026-03-27 12:49:26.387784,0 days 00:00:07.822843,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.8770833333333333,COMPLETE
3,0.3747316400210063,2026-03-27 12:49:26.387784,2026-03-27 12:49:33.610990,0 days 00:00:07.223206,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.85,COMPLETE
4,0.41236814856529236,2026-03-27 12:49:33.611990,2026-03-27 12:49:40.492425,0 days 00:00:06.880435,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.9291666666666667,COMPLETE
5,0.4244998941818873,2026-03-27 12:49:40.492425,2026-03-27 12:49:55.111669,0 days 00:00:14.619244,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.85,COMPLETE
6,0.3870019142826398,2026-03-27 12:49:55.111669,2026-03-27 12:50:05.263146,0 days 00:00:10.151477,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.8812500000000001,COMPLETE
7,0.2687605917453766,2026-03-27 12:50:05.269806,2026-03-27 12:50:12.089761,0 days 00:00:06.819955,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.90625,COMPLETE
8,0.40290925403436023,2026-03-27 12:50:12.089761,2026-03-27 12:50:18.564643,0 days 00:00:06.474882,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.8916666666666666,COMPLETE
9,0.43444183468818665,2026-03-27 12:50:18.564643,2026-03-27 12:50:23.685753,0 days 00:00:05.121110,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.9145833333333333,COMPLETE
10,0.4403189420700073,2026-03-27 12:50:23.695277,2026-03-27 12:50:29.099659,0 days 00:00:05.404382,64,False,0.2062379198633824,192,0.0005126065261429245,2,0.0009044366299969405,0.85,COMPLETE
11,0.17860092222690582,2026-03-27 12:50:29.099659,2026-03-27 12:50:33.590825,0 days 00:00:04.491166,64,False,0.2972501553383312,96,0.001053604015293126,2,0.0003124556445157575,0.8895833333333333,COMPLETE
12,0.41604021191596985,2026-03-27 12:50:33.592829,2026-03-27 12:50:38.331219,0 days 00:00:04.738390,64,False,0.2895875662524455,128,0.0010480015702429815,2,0.00031128101487742715,0.84375,COMPLETE
13,0.42004457116127014,2026-03-27 12:50:38.331219,2026-03-27 12:50:43.001851,0 days 00:00:04.670632,64,False,0.2908556046603514,64,0.0005813254449022788,3,0.00019743824912832604,0.8625,COMPLETE
14,0.32720819115638733,2026-03-27 12:50:43.001851,2026-03-27 12:50:47.767187,0 days 00:00:04.765336,64,True,0.47529180478007954,96,0.0009223350783824584,2,0.0005098564010309055,0.9166666666666667,COMPLETE
15,0.3864970803260803,2026-03-27 12:50:47.767187,2026-03-27 12:50:53.316014,0 days 00:00:05.548827,64,False,0.25463948540248516,192,0.0012120182245250325,2,6.793020634935374e-05,0.9,COMPLETE
16,0.32008084654808044,2026-03-27 12:50:53.316014,2026-03-27 12:51:01.727487,0 days 00:00:08.411473,64,True,0.3187699985493008,192,0.0009342652187118856,2,0.0009825598760815329,0.9395833333333333,COMPLETE
17,0.42474403977394104,2026-03-27 12:51:01.727487,2026-03-27 12:51:06.352937,0 days 00:00:04.625450,64,False,0.32282486387348486,96,0.0013240429176320284,3,0.00017732426583920912,0.8395833333333333,COMPLETE
18,0.4812668561935425,2026-03-27 12:51:06.353936,2026-03-27 12:51:11.339292,0 days 00:00:04.985356,64,True,0.46661425572308757,64,0.0006444167977098167,3,0.00042920979928052507,0.8958333333333334,COMPLETE
19,0.45386070013046265,2026-03-27 12:51:11.341294,2026-03-27 12:51:16.079570,0 days 00:00:04.738276,64,False,0.25126988890186047,128,0.0010456783329968393,2,8.158489456929316e-05,0.8479166666666668,COMPLETE
20,0.3934391736984253,2026-03-27 12:51:16.079570,2026-03-27 12:51:22.830411,0 days 00:00:06.750841,64,True,0.33395475607470143,256,0.0008878200421510331,2,2.9880920724717516e-05,0.9104166666666667,COMPLETE
21,0.30640115588903427,2026-03-27 12:51:22.830411,2026-03-27 12:51:27.889531,0 days 00:00:05.059120,32,False,0.2684323662335309,96,0.0010931319467941927,1,0.00023066090533406536,0.9395833333333333,COMPLETE
22,0.25204644352197647,2026-03-27 12:51:27.889531,2026-03-27 12:51:33.294146,0 days 00:00:05.404615,32,False,0.23497493433756428,96,0.0011543993461056183,1,0.00021765714512758953,0.9208333333333334,COMPLETE
23,0.35627666115760803,2026-03-27 12:51:33.304117,2026-03-27 12:51:38.698638,0 days 00:00:05.394521,32,False,0.20464838465102123,96,0.0012697720394319097,1,0.0001535387296994943,0.9,COMPLETE
24,0.3691725879907608,2026-03-27 12:51:38.698638,2026-03-27 12:51:44.251383,0 days 00:00:05.552745,32,False,0.23180018149517667,96,0.0015010682757128264,1,0.0006014376992921484,0.925,COMPLETE
25,0.2513989508152008,2026-03-27 12:51:44.252732,2026-03-27 12:51:49.701401,0 days 00:00:05.448669,64,False,0.34259283318619627,192,0.0009763833712923914,2,9.839586879151769e-05,0.9500000000000001,COMPLETE
26,0.378121018409729,2026-03-27 12:51:49.703407,2026-03-27 12:51:55.032232,0 days 00:00:05.328825,32,False,0.3436051031268729,96,0.001706449998965229,2,4.4083074423525154e-05,0.8895833333333333,COMPLETE
27,0.3740692734718323,2026-03-27 12:51:55.032232,2026-03-27 12:51:59.694910,0 days 00:00:04.662678,64,False,0.4357295501666421,96,0.000989894640828463,3,0.00010093043290620834,0.8916666666666667,COMPLETE
28,0.4139421284198761,2026-03-27 12:51:59.694910,2026-03-27 12:52:04.296414,0 days 00:00:04.601504,64,False,0.30237969750558386,96,0.0013199438822145094,1,2.550392810356067e-05,0.9,COMPLETE
29,0.40971341729164124,2026-03-27 12:52:04.296414,2026-03-27 12:52:10.822718,0 days 00:00:06.526304,32,False,0.36014983519706867,192,0.001134339664611818,2,0.0002544894535644251,0.8875,COMPLETE
30,0.46744364500045776,2026-03-27 12:52:10.824925,2026-03-27 12:52:15.762834,0 days 00:00:04.937909,32,False,0.5313735623281718,128,0.0011532013857667666,1,9.274672672976236e-05,0.8375,COMPLETE
31,0.3741806447505951,2026-03-27 12:52:15.762834,2026-03-27 12:52:21.000613,0 days 00:00:05.237779,64,False,0.2730375478114508,192,0.0008465350264768896,2,0.00030512368777061837,0.8729166666666668,COMPLETE
32,0.424872487783432,2026-03-27 12:52:21.000613,2026-03-27 12:52:26.231227,0 days 00:00:05.230614,64,False,0.23235294902202097,192,0.0009801064813340112,2,0.00039740775442483907,0.8729166666666666,COMPLETE
33,0.3601410984992981,2026-03-27 12:52:26.231227,2026-03-27 12:52:33.087216,0 days 00:00:06.855989,64,True,0.30588687992187164,192,0.0007876542094678734,2,0.00020003829448235076,0.9020833333333333,COMPLETE
34,0.3206041753292084,2026-03-27 12:52:33.087216,2026-03-27 12:52:38.324855,0 days 00:00:05.237639,64,False,0.2587994832473048,192,0.0006785160302668802,2,0.0002807939690341906,0.8645833333333334,COMPLETE
35,0.3535558780034383,2026-03-27 12:52:38.331612,2026-03-27 12:52:47.189358,0 days 00:00:08.857746,16,True,0.41103086979737924,192,0.0008672732233643876,1,0.00012054271306786578,0.9291666666666666,COMPLETE
36,0.3327656090259552,2026-03-27 12:52:47.190358,2026-03-27 12:52:57.631129,0 days 00:00:10.440771,32,True,0.3937334195052467,256,0.0007394394772419413,3,0.00015327376044759955,0.9395833333333334,COMPLETE
37,0.18648092448711395,2026-03-27 12:52:57.631129,2026-03-27 12:53:02.101688,0 days 00:00:04.470559,64,False,0.23593542492376696,96,0.001195035759210581,2,6.541222383238447e-05,0.9041666666666666,COMPLETE
38,0.33635971943537396,2026-03-27 12:53:02.101688,2026-03-27 12:53:08.840532,0 days 00:00:06.738844,16,False,0.2384505601770009,96,0.001197574846752131,2,6.175432613477387e-05,0.8020833333333334,COMPLETE
39,0.44810035824775696,2026-03-27 12:53:08.840532,2026-03-27 12:53:13.427835,0 days 00:00:04.587303,64,False,0.3483085676398795,96,0.0010725433726924368,1,4.5379694779890406e-05,0.8729166666666667,COMPLETE
40,0.3307851105928421,2026-03-27 12:53:13.427835,2026-03-27 12:53:18.732274,0 days 00:00:05.304439,32,False,0.21954348263857998,96,0.00138392662449931,2,1.252511875464587e-05,0.9145833333333333,COMPLETE
41,0.41990935802459717,2026-03-27 12:53:18.732274,2026-03-27 12:53:23.416997,0 days 00:00:04.684723,64,False,0.2882090177173924,64,0.00096588846629499,2,7.828790098714866e-05,0.8708333333333333,COMPLETE
42,0.3323453962802887,2026-03-27 12:53:23.416997,2026-03-27 12:53:28.293558,0 days 00:00:04.876561,64,True,0.27776337734325124,96,0.0012233827011507853,2,0.00011918501132695953,0.9333333333333333,COMPLETE
43,0.32571709156036377,2026-03-27 12:53:28.293558,2026-03-27 12:53:33.611450,0 days 00:00:05.317892,64,False,0.24617632582441587,192,0.0010216013344885452,2,0.0007709347517193696,0.91875,COMPLETE
44,0.3602620338400205,2026-03-27 12:53:33.611450,2026-03-27 12:53:45.854880,0 days 00:00:12.243430,16,False,0.20070256217005264,256,0.0008127989950298391,3,0.00045431387107632476,0.8625,COMPLETE
45,0.42636793851852417,2026-03-27 12:53:45.854880,2026-03-27 12:53:50.635345,0 days 00:00:04.780465,64,True,0.3009016869401668,128,0.0016295647939368386,2,3.2484137076750405e-05,0.8604166666666666,COMPLETE
46,0.2940979599952698,2026-03-27 12:53:50.635345,2026-03-27 12:53:55.256269,0 days 00:00:04.620924,64,False,0.22107850678149688,96,0.0011301029312459096,2,0.0003363768090793299,0.8708333333333333,COMPLETE
47,0.3704376220703125,2026-03-27 12:53:55.256269,2026-03-27 12:54:00.653967,0 days 00:00:05.397698,64,False,0.32268782036445487,192,0.0009278746035995198,2,0.00014907427853370756,0.8624999999999999,COMPLETE
48,0.33989474177360535,2026-03-27 12:54:00.653967,2026-03-27 12:54:05.380686,0 days 00:00:04.726719,64,True,0.2681350862346083,64,0.0006819429390833043,1,0.00024244578119160217,0.9208333333333334,COMPLETE
49,0.3138112922509511,2026-03-27 12:54:05.380686,2026-03-27 12:54:12.547085,0 days 00:00:07.166399,16,False,0.390545589899538,96,0.0008979797521230834,2,0.0005445664268904708,0.8604166666666667,COMPLETE
50,0.4262865483760834,2026-03-27 12:54:12.547085,2026-03-27 12:54:21.903312,0 days 00:00:09.356227,64,True,0.31078716179523785,192,0.001029612621388771,3,0.00020112433423154035,0.8958333333333334,COMPLETE
51,0.22591321170330048,2026-03-27 12:54:21.904962,2026-03-27 12:54:26.372080,0 days 00:00:04.467118,64,False,0.22528001351800075,96,0.0011236285117136138,2,0.00035277812450802215,0.93125,COMPLETE
52,0.3519103527069092,2026-03-27 12:54:26.372080,2026-03-27 12:54:30.952446,0 days 00:00:04.580366,64,False,0.21836511273595444,96,0.0012826126374790093,2,0.0003579790789142173,0.8791666666666667,COMPLETE
53,0.2814437747001648,2026-03-27 12:54:30.952446,2026-03-27 12:54:35.596504,0 days 00:00:04.644058,64,False,0.2584358923522629,96,0.0010894123174148803,2,5.2438562222067155e-05,0.9041666666666667,COMPLETE
54,0.29333311319351196,2026-03-27 12:54:35.596504,2026-03-27 12:54:40.400635,0 days 00:00:04.804131,64,False,0.2370677742190736,96,0.0014113003805145186,2,0.0004661032930430444,0.91875,COMPLETE
55,0.21439987421035767,2026-03-27 12:54:40.400635,2026-03-27 12:54:45.297920,0 days 00:00:04.897285,64,False,0.24620877278993022,96,0.001183728498901259,2,0.00010794072964282061,0.9354166666666667,COMPLETE
56,0.3575788289308548,2026-03-27 12:54:45.297920,2026-03-27 12:54:50.552151,0 days 00:00:05.254231,32,False,0.2855348440810912,96,0.0011875839268464803,2,7.549678942401454e-05,0.9083333333333333,COMPLETE
57,0.31282559037208557,2026-03-27 12:54:50.552151,2026-03-27 12:54:55.179618,0 days 00:00:04.627467,64,False,0.24762224935439484,96,0.001266150223161362,2,0.00010497795018241916,0.9229166666666667,COMPLETE
58,0.2706189751625061,2026-03-27 12:54:55.179618,2026-03-27 12:54:59.750151,0 days 00:00:04.570533,64,False,0.21469536769757208,96,0.0011123218695376607,2,9.075118825419047e-05,0.8812500000000001,COMPLETE
59,0.43090730905532837,2026-03-27 12:54:59.750151,2026-03-27 12:55:04.336903,0 days 00:00:04.586752,64,False,0.3751806382444238,96,0.0013585056309917884,1,0.000170148992316552,0.8458333333333333,COMPLETE
60,0.36774465441703796,2026-03-27 12:55:04.338106,2026-03-27 12:55:09.661457,0 days 00:00:05.323351,32,False,0.24377484169717642,96,0.0015031707823979796,2,0.00013475124075167203,0.8541666666666665,COMPLETE
61,0.6581015586853027,2026-03-27 12:55:09.661457,2026-03-27 12:55:10.559095,0 days 00:00:00.897638,64,False,0.26064097767087646,128,0.0009779495648611026,2,0.0002307226777628539,,PRUNED
62,0.3888528347015381,2026-03-27 12:55:10.559095,2026-03-27 12:55:16.173483,0 days 00:00:05.614388,64,False,0.2783306103798477,256,0.0010629745445849563,2,0.0003953325108585127,0.8520833333333334,COMPLETE
63,0.2634361684322357,2026-03-27 12:55:16.173483,2026-03-27 12:55:20.683254,0 days 00:00:04.509771,64,False,0.2948225122708286,96,0.001162554589152342,2,0.0007822116502069192,0.9229166666666667,COMPLETE
64,0.29778626561164856,2026-03-27 12:55:20.684346,2026-03-27 12:55:25.397880,0 days 00:00:04.713534,64,False,0.298091020754824,96,0.0011840775830370617,2,0.000695172192300303,0.90625,COMPLETE
65,0.2780017554759979,2026-03-27 12:55:25.397880,2026-03-27 12:55:30.008691,0 days 00:00:04.610811,64,False,0.3421946822482172,96,0.0012480513172282428,2,6.249811658752256e-05,0.8729166666666667,COMPLETE
66,0.2336122989654541,2026-03-27 12:55:30.008691,2026-03-27 12:55:34.662575,0 days 00:00:04.653884,64,False,0.2285695512147096,96,0.0011558452245420071,2,0.0007192186960496985,0.9187500000000001,COMPLETE
67,0.29835018515586853,2026-03-27 12:55:34.662575,2026-03-27 12:55:39.967039,0 days 00:00:05.304464,32,False,0.23167662454397764,96,0.0010285152753300784,2,0.0005413828383273385,0.89375,COMPLETE
68,0.42229196429252625,2026-03-27 12:55:39.967039,2026-03-27 12:55:44.597667,0 days 00:00:04.630628,64,False,0.2112298970999967,96,0.0013297917547107306,1,0.00028333381202881575,0.8958333333333334,COMPLETE
69,0.39241407811641693,2026-03-27 12:55:44.597667,2026-03-27 12:55:51.910034,0 days 00:00:07.312367,16,False,0.2269327290025857,64,0.0011307050003267912,2,3.7957664884233556e-05,0.8875,COMPLETE
