number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
0,0.26484862715005875,2026-03-27 16:43:46.612089,2026-03-27 16:43:54.233442,0 days 00:00:07.621353,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,0.9334677419354839,COMPLETE
1,0.26724259555339813,2026-03-27 16:43:54.233442,2026-03-27 16:44:12.422277,0 days 00:00:18.188835,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,0.9516129032258065,COMPLETE
2,0.30040253698825836,2026-03-27 16:44:12.428806,2026-03-27 16:44:25.595338,0 days 00:00:13.166532,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,0.8870967741935484,COMPLETE
3,0.267212172349294,2026-03-27 16:44:25.595338,2026-03-27 16:44:35.758066,0 days 00:00:10.162728,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,0.905241935483871,COMPLETE
4,0.2664821371436119,2026-03-27 16:44:35.760072,2026-03-27 16:44:53.074226,0 days 00:00:17.314154,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,0.9233870967741936,COMPLETE
5,0.29019758105278015,2026-03-27 16:44:53.074226,2026-03-27 16:45:52.440275,0 days 00:00:59.366049,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,0.8951612903225806,COMPLETE
6,0.31159595648447674,2026-03-27 16:45:52.441275,2026-03-27 16:46:22.049370,0 days 00:00:29.608095,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,0.9112903225806452,COMPLETE
7,0.2542352080345154,2026-03-27 16:46:22.051372,2026-03-27 16:46:52.851991,0 days 00:00:30.800619,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,0.9213709677419355,COMPLETE
8,0.240822101632754,2026-03-27 16:46:52.851991,2026-03-27 16:47:02.187865,0 days 00:00:09.335874,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,0.9254032258064516,COMPLETE
9,0.28081081807613373,2026-03-27 16:47:02.187865,2026-03-27 16:47:09.529178,0 days 00:00:07.341313,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,0.938508064516129,COMPLETE
10,0.5882546901702881,2026-03-27 16:47:09.530178,2026-03-27 16:47:10.794574,0 days 00:00:01.264396,64,False,0.4911632730863661,64,0.0005126065261429245,2,0.0009275780771398699,,PRUNED
11,0.4553276598453522,2026-03-27 16:47:10.794975,2026-03-27 16:47:12.089447,0 days 00:00:01.294472,64,True,0.30720223598095187,64,0.001201323525040186,2,0.0008241859037137336,,PRUNED
12,0.3777671158313751,2026-03-27 16:47:12.089447,2026-03-27 16:47:19.176448,0 days 00:00:07.087001,64,True,0.22964892903002684,64,0.0014491952632437863,3,0.00043757405359945455,0.9153225806451614,COMPLETE
13,0.28890687227249146,2026-03-27 16:47:19.177449,2026-03-27 16:47:35.849485,0 days 00:00:16.672036,64,True,0.31317209076871294,192,0.0009947470527979774,1,0.00027864840536104203,0.9536290322580645,COMPLETE
14,0.28926616503546637,2026-03-27 16:47:35.849485,2026-03-27 16:47:46.471593,0 days 00:00:10.622108,16,True,0.47529180478007954,128,0.0005667081096481182,2,0.0005229865045577205,0.9314516129032258,COMPLETE
15,0.7103244662284851,2026-03-27 16:47:46.471593,2026-03-27 16:47:47.759237,0 days 00:00:01.287644,64,True,0.3612080602111642,64,0.0009488352523136187,2,0.000221916142501174,,PRUNED
16,0.27446824808915454,2026-03-27 16:47:47.769296,2026-03-27 16:48:10.978531,0 days 00:00:23.209235,16,True,0.2653428477800327,192,0.0015009896852224817,1,0.0005830406689632819,0.8931451612903226,COMPLETE
17,0.41972699761390686,2026-03-27 16:48:10.978531,2026-03-27 16:48:12.321464,0 days 00:00:01.342933,64,True,0.45578738650835104,64,0.0011736741072387474,3,0.000173952853099077,,PRUNED
18,0.34026038646698,2026-03-27 16:48:12.329296,2026-03-27 16:48:21.984996,0 days 00:00:09.655700,64,False,0.3360132621098244,192,0.0006444167977098167,1,4.1819500324607076e-05,0.8669354838709677,COMPLETE
19,0.36609096825122833,2026-03-27 16:48:21.984996,2026-03-27 16:48:32.606518,0 days 00:00:10.621522,16,True,0.26562221439089184,128,0.000903269320441326,2,7.11807472780331e-05,0.9354838709677418,COMPLETE
20,0.30389535427093506,2026-03-27 16:48:32.606518,2026-03-27 16:48:52.318226,0 days 00:00:19.711708,64,True,0.2068807192653162,256,0.0016821818632383053,2,0.0006271510872317667,0.9193548387096775,COMPLETE
21,0.31147992610931396,2026-03-27 16:48:52.324253,2026-03-27 16:48:59.602637,0 days 00:00:07.278384,32,False,0.2715116565791845,96,0.0011384696904948085,1,0.00031405429883074875,0.9153225806451613,COMPLETE
22,0.26343096047639847,2026-03-27 16:48:59.602637,2026-03-27 16:49:07.058905,0 days 00:00:07.456268,32,False,0.2978354524026559,96,0.0012570997773752915,1,0.00020107778744035587,0.9556451612903225,COMPLETE
23,0.35529058426618576,2026-03-27 16:49:07.058905,2026-03-27 16:49:14.390846,0 days 00:00:07.331941,32,False,0.3398738277321976,96,0.0013357918545861967,1,0.00016319508258871046,0.9173387096774194,COMPLETE
24,0.3378567695617676,2026-03-27 16:49:14.390846,2026-03-27 16:49:21.754469,0 days 00:00:07.363623,32,False,0.4124689051264062,64,0.0016187608797654488,1,9.527431117572867e-05,0.9254032258064515,COMPLETE
25,0.17694710940122604,2026-03-27 16:49:21.754469,2026-03-27 16:49:29.077230,0 days 00:00:07.322761,32,False,0.30611689194734343,96,0.0013072319840297922,1,0.0004125639946284146,0.9173387096774194,COMPLETE
26,0.32997965812683105,2026-03-27 16:49:29.077230,2026-03-27 16:49:44.227324,0 days 00:00:15.150094,16,False,0.24579076503652506,192,0.0010762478516875582,1,0.00042348196064569306,0.8850806451612904,COMPLETE
27,0.18182849884033203,2026-03-27 16:49:44.227324,2026-03-27 16:49:54.276933,0 days 00:00:10.049609,16,True,0.338648156829595,96,0.0008673233034203774,2,0.0007284571456625461,0.9173387096774195,COMPLETE
28,0.6416980475187302,2026-03-27 16:49:54.278936,2026-03-27 16:49:56.144849,0 days 00:00:01.865913,16,False,0.447571349554665,96,0.0013251289727743377,2,0.0007712474486800013,,PRUNED
29,0.23799405495325723,2026-03-27 16:49:56.146851,2026-03-27 16:50:05.042737,0 days 00:00:08.895886,16,False,0.3749866713126141,96,0.0010602915148228177,1,0.0006697107132724638,0.9637096774193548,COMPLETE
30,0.4889078736305237,2026-03-27 16:50:05.042737,2026-03-27 16:50:06.843631,0 days 00:00:01.800894,16,False,0.3323271280604708,96,0.0010514924244387463,3,0.0009346138039072429,,PRUNED
31,0.3095540702342987,2026-03-27 16:50:06.843631,2026-03-27 16:50:15.909369,0 days 00:00:09.065738,16,False,0.3734822137738527,96,0.0016879269931936185,1,0.0006563868613918735,0.905241935483871,COMPLETE
32,0.270672082901001,2026-03-27 16:50:15.909369,2026-03-27 16:50:24.850435,0 days 00:00:08.941066,16,False,0.3871322276102521,96,0.0011104551559345695,1,0.00046909956395892654,0.9112903225806451,COMPLETE
33,0.30734833329916,2026-03-27 16:50:24.850435,2026-03-27 16:50:33.792745,0 days 00:00:08.942310,16,False,0.4167619326773432,96,0.0006741740602770118,1,0.0006624526138810902,0.9455645161290323,COMPLETE
34,0.27565127114454907,2026-03-27 16:50:33.794748,2026-03-27 16:50:43.080385,0 days 00:00:09.285637,16,True,0.35599101894821406,96,0.0008265958656395752,1,0.0003801590034396993,0.9294354838709677,COMPLETE
35,0.2680865228176117,2026-03-27 16:50:43.080385,2026-03-27 16:50:50.378435,0 days 00:00:07.298050,32,False,0.32175741835448907,96,0.001297454173879679,1,0.0009945091132490412,0.9314516129032258,COMPLETE
36,0.2616436382134755,2026-03-27 16:50:50.378435,2026-03-27 16:50:59.786260,0 days 00:00:09.407825,16,True,0.4254752527007111,128,0.0010189134764461742,1,0.000561864758536222,0.9294354838709677,COMPLETE
37,0.25635311131676036,2026-03-27 16:50:59.786260,2026-03-27 16:51:27.610256,0 days 00:00:27.823996,16,True,0.2929826705259221,256,0.0007886747578978292,1,2.2123785058060387e-05,0.9435483870967742,COMPLETE
38,0.5706513077020645,2026-03-27 16:51:27.611255,2026-03-27 16:51:29.154006,0 days 00:00:01.542751,32,False,0.391712778798733,96,0.0015447418256094069,3,1.1137175720328557e-05,,PRUNED
39,0.28307777643203735,2026-03-27 16:51:29.154006,2026-03-27 16:51:38.518639,0 days 00:00:09.364633,16,True,0.5069163603895781,96,0.0018252698142777685,1,0.00024676835801521976,0.9455645161290323,COMPLETE
40,0.3161130299170812,2026-03-27 16:51:38.518639,2026-03-27 16:51:49.153707,0 days 00:00:10.635068,16,True,0.43482495378996083,64,0.001389207321963481,2,0.00035096597374622743,0.8991935483870969,COMPLETE
41,0.29035355150699615,2026-03-27 16:51:49.155507,2026-03-27 16:52:21.904442,0 days 00:00:32.748935,32,True,0.35864201705966753,192,0.0008859895437873893,2,0.000731967889622727,0.9536290322580645,COMPLETE
42,0.1310747116804123,2026-03-27 16:52:21.904784,2026-03-27 16:52:52.525484,0 days 00:00:30.620700,64,True,0.27776337734325124,192,0.0007311478170466828,2,0.0004864401259975903,0.9435483870967741,COMPLETE
43,0.29389383892218274,2026-03-27 16:52:52.527486,2026-03-27 16:53:39.236072,0 days 00:00:46.708586,16,True,0.28056298716853706,256,0.0007076920810667181,2,0.0004946798350805672,0.9173387096774194,COMPLETE
44,0.3233838379383087,2026-03-27 16:53:39.236072,2026-03-27 16:54:09.904813,0 days 00:00:30.668741,64,True,0.34463880877980196,192,0.0006144704496472016,2,0.0007842151295826318,0.9314516129032258,COMPLETE
45,0.29883842915296555,2026-03-27 16:54:09.904813,2026-03-27 16:54:18.227309,0 days 00:00:08.322496,32,True,0.3845766204804386,64,0.0007369469797532865,3,0.00028537260699609785,0.8669354838709677,COMPLETE
46,0.25625061492125195,2026-03-27 16:54:18.228814,2026-03-27 16:54:28.377147,0 days 00:00:10.148333,16,True,0.3160979807821652,96,0.0008331886541911324,2,0.0003898716986544016,0.9536290322580645,COMPLETE
47,0.39709535241127014,2026-03-27 16:54:28.377147,2026-03-27 16:54:35.082704,0 days 00:00:06.705557,64,False,0.23883030875119088,128,0.0009406907256075812,2,0.0005211736213894169,0.8911290322580645,COMPLETE
48,0.3203890969355901,2026-03-27 16:54:35.082704,2026-03-27 16:54:58.285522,0 days 00:00:23.202818,16,True,0.2862026593361412,192,0.0012249991705558893,1,0.0008431383991436538,0.9193548387096774,COMPLETE
49,0.4711088538169861,2026-03-27 16:54:58.285522,2026-03-27 16:54:59.619902,0 days 00:00:01.334380,64,True,0.5392189563427165,64,0.0007901230228810312,2,0.0004620072835846579,,PRUNED
50,0.2755371630191803,2026-03-27 16:54:59.619902,2026-03-27 16:55:07.142902,0 days 00:00:07.523000,32,False,0.30347651754343363,96,0.0019962204347321474,1,0.0006102563339455306,0.9556451612903226,COMPLETE
51,0.13599078357219696,2026-03-27 16:55:07.142902,2026-03-27 16:55:37.851784,0 days 00:00:30.708882,64,True,0.25698490517448536,192,0.0008774793706821208,2,0.0003673708580619998,0.9395161290322581,COMPLETE
52,0.21859657764434814,2026-03-27 16:55:37.861759,2026-03-27 16:56:08.494253,0 days 00:00:30.632494,64,True,0.24890114280526104,192,0.0009781030470569641,2,0.00033767879958662044,0.9475806451612904,COMPLETE
53,0.17952997982501984,2026-03-27 16:56:08.494253,2026-03-27 16:56:39.213199,0 days 00:00:30.718946,64,True,0.24885749359065037,192,0.0009750348247523989,2,0.0002492229311263075,0.9213709677419355,COMPLETE
54,0.3399905562400818,2026-03-27 16:56:39.213199,2026-03-27 16:57:09.995371,0 days 00:00:30.782172,64,True,0.20318967193405374,192,0.0009686472123247371,2,0.00023362329258887391,0.9274193548387096,COMPLETE
55,0.21751780807971954,2026-03-27 16:57:10.005267,2026-03-27 16:57:40.697434,0 days 00:00:30.692167,64,True,0.24949515000333908,192,0.0008542402024100394,2,0.00013284875118206677,0.9475806451612904,COMPLETE
56,0.3101447820663452,2026-03-27 16:57:40.697434,2026-03-27 16:58:11.363350,0 days 00:00:30.665916,64,True,0.21465108482528644,192,0.0008626504754622688,2,0.0001456650205013923,0.9213709677419355,COMPLETE
57,0.23725667595863342,2026-03-27 16:58:11.363350,2026-03-27 16:58:42.023792,0 days 00:00:30.660442,64,True,0.22242422129397704,192,0.0009165840251933268,2,0.0001116564391981023,0.9536290322580645,COMPLETE
58,0.2469411939382553,2026-03-27 16:58:42.023792,2026-03-27 16:59:12.664120,0 days 00:00:30.640328,64,True,0.25024173528245364,192,0.0007640432364306546,2,0.00019377267151755138,0.9616935483870968,COMPLETE
59,0.2550027072429657,2026-03-27 16:59:12.664120,2026-03-27 16:59:43.423208,0 days 00:00:30.759088,64,True,0.27445141186224775,192,0.0007010527622887349,2,9.012615129327108e-05,0.9637096774193549,COMPLETE
60,0.26450133323669434,2026-03-27 16:59:43.433648,2026-03-27 17:00:14.053393,0 days 00:00:30.619745,64,True,0.25798841872153,192,0.0008567127881749131,2,0.00027449809790060464,0.9737903225806452,COMPLETE
61,0.18250007927417755,2026-03-27 17:00:14.056490,2026-03-27 17:00:44.715817,0 days 00:00:30.659327,64,True,0.22988894206534305,192,0.0009803446413123144,2,0.00032082491231120986,0.9516129032258065,COMPLETE
62,0.2036900818347931,2026-03-27 17:00:44.716817,2026-03-27 17:01:15.449406,0 days 00:00:30.732589,64,True,0.23204956729990195,192,0.0009260097905499019,2,0.00030863465261812405,0.9737903225806452,COMPLETE
63,0.244094580411911,2026-03-27 17:01:15.450326,2026-03-27 17:01:46.151736,0 days 00:00:30.701410,64,True,0.22852369661086902,192,0.0010151899068290792,2,0.000293256437039852,0.9576612903225806,COMPLETE
64,0.18589000403881073,2026-03-27 17:01:46.152770,2026-03-27 17:02:16.794520,0 days 00:00:30.641750,64,True,0.23412882220297293,192,0.0009146451053299284,2,0.0004051187385701516,0.9798387096774194,COMPLETE
65,0.2696867883205414,2026-03-27 17:02:16.801627,2026-03-27 17:02:47.543813,0 days 00:00:30.742186,64,True,0.26260132648415163,192,0.0011199277861640156,2,0.00042199132774920373,0.9193548387096774,COMPLETE
66,0.17515622079372406,2026-03-27 17:02:47.543813,2026-03-27 17:03:18.229238,0 days 00:00:30.685425,64,True,0.21771758699467986,192,0.0007943955487077596,2,0.00038757796026276986,0.9435483870967741,COMPLETE
67,0.24716739356517792,2026-03-27 17:03:18.229238,2026-03-27 17:03:48.895008,0 days 00:00:30.665770,64,True,0.21150866724478817,192,0.0007858987028382777,2,0.0003563902000155485,0.935483870967742,COMPLETE
68,0.23696580529212952,2026-03-27 17:03:48.895008,2026-03-27 17:04:19.570698,0 days 00:00:30.675690,64,True,0.2866502826454975,192,0.000645173472246387,2,0.000214961826321525,0.9052419354838709,COMPLETE
69,0.2456059455871582,2026-03-27 17:04:19.580562,2026-03-27 17:04:39.404064,0 days 00:00:19.823502,64,True,0.30113948300385923,256,0.0007342479758541689,2,0.0005224741518539758,0.9556451612903226,COMPLETE
70,0.3302186131477356,2026-03-27 17:04:39.404064,2026-03-27 17:04:50.000213,0 days 00:00:10.596149,64,True,0.21873757946434025,128,0.0008150938671864085,3,0.00017221914380123433,0.9133064516129031,COMPLETE
71,0.19582833349704742,2026-03-27 17:04:50.000213,2026-03-27 17:05:20.671620,0 days 00:00:30.671407,64,True,0.23913367365363564,192,0.0008863673493249251,2,0.0002631139393139349,0.9435483870967742,COMPLETE
72,0.29999393224716187,2026-03-27 17:05:20.671620,2026-03-27 17:05:51.270268,0 days 00:00:30.598648,64,True,0.27069295379603714,192,0.0010414775388987957,2,0.00041112660819529707,0.9596774193548387,COMPLETE
73,0.16350488364696503,2026-03-27 17:05:51.270268,2026-03-27 17:06:21.925450,0 days 00:00:30.655182,64,True,0.2015531059504031,192,0.0009487377527444778,2,0.0005722134529934537,0.9193548387096774,COMPLETE
74,0.30543527007102966,2026-03-27 17:06:21.926450,2026-03-27 17:06:52.665088,0 days 00:00:30.738638,64,True,0.2070920820841764,192,0.0011633296189206906,2,0.0005628017851215842,0.9254032258064516,COMPLETE
75,0.21943606808781624,2026-03-27 17:06:52.665088,2026-03-27 17:07:25.342441,0 days 00:00:32.677353,32,True,0.32357268689130725,192,0.0009847146656434304,2,0.0007038783604679509,0.9435483870967741,COMPLETE
76,0.28988009691238403,2026-03-27 17:07:25.342441,2026-03-27 17:07:56.001215,0 days 00:00:30.658774,64,True,0.2611249993418419,192,0.0010833822075327893,2,0.00046203145285893217,0.9616935483870968,COMPLETE
77,0.25532424449920654,2026-03-27 17:07:56.001215,2026-03-27 17:08:26.660108,0 days 00:00:30.658893,64,True,0.2255916557793344,192,0.0008264978721811533,2,0.0003344702568800364,0.9516129032258065,COMPLETE
78,0.33509331941604614,2026-03-27 17:08:26.660108,2026-03-27 17:08:57.331877,0 days 00:00:30.671769,64,True,0.25508118101608585,192,0.0009580233762700811,2,0.0005840675775099639,0.9516129032258065,COMPLETE
79,0.29004283994436264,2026-03-27 17:08:57.331877,2026-03-27 17:09:36.212117,0 days 00:00:38.880240,32,True,0.2773673893337237,256,0.0007623156672625501,3,0.0008150480717279212,0.7540322580645162,COMPLETE
80,0.39155152440071106,2026-03-27 17:09:36.212117,2026-03-27 17:09:43.491073,0 days 00:00:07.278956,64,True,0.24143020734603468,96,0.0008829201202514058,2,0.0003745240522978977,0.9314516129032258,COMPLETE
81,0.2268134504556656,2026-03-27 17:09:43.491073,2026-03-27 17:10:14.166265,0 days 00:00:30.675192,64,True,0.23389082702313949,192,0.0009181843153856375,2,0.00047630680019574177,0.9616935483870968,COMPLETE
82,0.26011112332344055,2026-03-27 17:10:14.166634,2026-03-27 17:10:44.842234,0 days 00:00:30.675600,64,True,0.201872819540397,192,0.0010000861425251547,2,0.00040519403286525354,0.9556451612903226,COMPLETE
83,0.29850584268569946,2026-03-27 17:10:44.842234,2026-03-27 17:11:15.501249,0 days 00:00:30.659015,64,True,0.2918121188384504,192,0.0008094270742280737,2,0.00030846695947933206,0.9254032258064516,COMPLETE
84,0.1665453016757965,2026-03-27 17:11:15.501249,2026-03-27 17:11:46.176818,0 days 00:00:30.675569,64,True,0.22303297463754554,192,0.0009446610606446702,2,0.00043655478875090765,0.9415322580645161,COMPLETE
85,0.24546271562576294,2026-03-27 17:11:46.176818,2026-03-27 17:11:54.416906,0 days 00:00:08.240088,64,True,0.2152768969814598,128,0.0007116764585235654,2,0.000525757451197146,0.935483870967742,COMPLETE
86,0.4065845310688019,2026-03-27 17:11:54.416906,2026-03-27 17:12:13.092703,0 days 00:00:18.675797,32,False,0.20003984940196662,192,0.0009545417884787542,2,2.8240521905774075e-05,0.9415322580645161,COMPLETE
87,0.34947529435157776,2026-03-27 17:12:13.092703,2026-03-27 17:12:20.088330,0 days 00:00:06.995627,64,True,0.30803471339111305,96,0.0010230856815506308,2,0.0006424506260698777,0.8810483870967742,COMPLETE
88,0.21209949254989624,2026-03-27 17:12:20.088330,2026-03-27 17:12:50.697273,0 days 00:00:30.608943,64,True,0.22286453300009074,192,0.000856304042105564,2,0.0008699826662928472,0.9354838709677419,COMPLETE
89,0.28146156668663025,2026-03-27 17:12:50.697273,2026-03-27 17:12:57.336110,0 days 00:00:06.638837,64,False,0.24285223836614683,96,0.0008869242501893271,2,0.0007296721347325608,0.9112903225806452,COMPLETE
90,0.20138943195343018,2026-03-27 17:12:57.336110,2026-03-27 17:13:28.004693,0 days 00:00:30.668583,64,True,0.25452784117487987,192,0.001065624173915121,2,0.00045868070913838754,0.9334677419354839,COMPLETE
91,0.17651963233947754,2026-03-27 17:13:28.004693,2026-03-27 17:13:58.687278,0 days 00:00:30.682585,64,True,0.23424759930255296,192,0.0009331101280894314,2,0.00025403701340255384,0.9193548387096775,COMPLETE
92,0.21495623886585236,2026-03-27 17:13:58.697087,2026-03-27 17:14:29.345304,0 days 00:00:30.648217,64,True,0.269937181599474,192,0.0009386498801521296,2,0.0002474849349252564,0.9475806451612903,COMPLETE
93,0.331790030002594,2026-03-27 17:14:29.345792,2026-03-27 17:15:00.071905,0 days 00:00:30.726113,64,True,0.21574369325474196,192,0.0007934997592563774,2,0.0002003852303114314,0.9314516129032259,COMPLETE
94,0.25643181800842285,2026-03-27 17:15:00.071905,2026-03-27 17:15:32.775878,0 days 00:00:32.703973,32,True,0.22715655893601705,192,0.001097820724803024,2,0.0003273730488264689,0.9354838709677419,COMPLETE
95,0.2829158902168274,2026-03-27 17:15:32.775878,2026-03-27 17:16:03.434436,0 days 00:00:30.658558,64,True,0.24637063572813245,192,0.0009934416043233048,2,0.00036027859716956896,0.9233870967741935,COMPLETE
96,0.20524930953979492,2026-03-27 17:16:03.434436,2026-03-27 17:16:34.117007,0 days 00:00:30.682571,64,True,0.28128440714964675,192,0.0008408321196478786,2,0.0002628350523292274,0.9314516129032259,COMPLETE
97,0.2823636531829834,2026-03-27 17:16:34.117007,2026-03-27 17:16:41.106187,0 days 00:00:06.989180,64,True,0.2646097719672099,96,0.0008968285409945573,2,5.437731849549474e-05,0.9415322580645162,COMPLETE
98,0.3782266676425934,2026-03-27 17:16:41.106187,2026-03-27 17:16:56.929020,0 days 00:00:15.822833,64,False,0.35005998169582253,192,0.0010362170011182382,2,0.0005343058555919085,0.8951612903225806,COMPLETE
99,0.30527424439787865,2026-03-27 17:16:56.929020,2026-03-27 17:17:04.915253,0 days 00:00:07.986233,32,True,0.21041314698760052,64,0.0012034065506253244,2,0.0006116258323299299,0.907258064516129,COMPLETE
