number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,state
0,0.5840777456760406,2026-03-08 19:43:20.857770,2026-03-08 19:43:36.457025,0 days 00:00:15.599255,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,COMPLETE
1,0.5764187276363373,2026-03-08 19:43:36.457025,2026-03-08 19:43:42.909397,0 days 00:00:06.452372,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,COMPLETE
2,0.6772105172276497,2026-03-08 19:43:42.911905,2026-03-08 19:43:50.991728,0 days 00:00:08.079823,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,COMPLETE
3,0.6555158421397209,2026-03-08 19:43:50.991728,2026-03-08 19:43:58.525356,0 days 00:00:07.533628,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,COMPLETE
4,0.5822657942771912,2026-03-08 19:43:58.531992,2026-03-08 19:44:05.595356,0 days 00:00:07.063364,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,COMPLETE
5,0.5527820363640785,2026-03-08 19:44:05.597360,2026-03-08 19:44:20.921796,0 days 00:00:15.324436,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,COMPLETE
6,0.6182819604873657,2026-03-08 19:44:20.921796,2026-03-08 19:44:31.841720,0 days 00:00:10.919924,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,COMPLETE
7,0.5744121074676514,2026-03-08 19:44:31.841720,2026-03-08 19:44:38.989729,0 days 00:00:07.148009,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,COMPLETE
8,0.6215503960847855,2026-03-08 19:44:38.989729,2026-03-08 19:44:46.125585,0 days 00:00:07.135856,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,COMPLETE
9,0.6148453950881958,2026-03-08 19:44:46.126585,2026-03-08 19:44:51.776546,0 days 00:00:05.649961,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,COMPLETE
10,0.5370883941650391,2026-03-08 19:44:51.777545,2026-03-08 19:44:58.376344,0 days 00:00:06.598799,64,False,0.20606196111708655,192,0.0005126065261429245,3,1.0705898417259883e-05,COMPLETE
11,0.530163586139679,2026-03-08 19:44:58.378349,2026-03-08 19:45:04.790719,0 days 00:00:06.412370,64,False,0.21142581910883507,192,0.0005081685547372364,3,1.0417360920350827e-05,COMPLETE
12,0.5746145844459534,2026-03-08 19:45:04.790719,2026-03-08 19:45:11.114213,0 days 00:00:06.323494,64,False,0.21800721067498022,192,0.0005029606553779942,3,1.0364134664518936e-05,COMPLETE
13,0.5286476016044617,2026-03-08 19:45:11.115213,2026-03-08 19:45:17.473218,0 days 00:00:06.358005,64,False,0.31273836666859933,192,0.0005104140900227676,3,3.102886020363029e-05,COMPLETE
14,0.5369855761528015,2026-03-08 19:45:17.474218,2026-03-08 19:45:22.347818,0 days 00:00:04.873600,64,False,0.3080139099089468,64,0.0006130344613607365,3,3.085862602636165e-05,COMPLETE
15,0.6210311055183411,2026-03-08 19:45:22.348816,2026-03-08 19:45:27.370467,0 days 00:00:05.021651,64,False,0.32293664670545763,128,0.0006176721834442355,3,2.6439047128644197e-05,COMPLETE
16,0.5578990578651428,2026-03-08 19:45:27.371971,2026-03-08 19:45:33.014502,0 days 00:00:05.642531,64,False,0.4650068393934398,192,0.0006176054951618064,2,6.531749138901323e-05,COMPLETE
17,0.5215954780578613,2026-03-08 19:45:33.015472,2026-03-08 19:45:39.405399,0 days 00:00:06.389927,64,False,0.25752003547403185,192,0.0010484461216992624,3,2.2201077754447744e-05,COMPLETE
18,0.5219812989234924,2026-03-08 19:45:39.406400,2026-03-08 19:45:44.923163,0 days 00:00:05.516763,64,False,0.46661425572308757,192,0.0011125717260746862,2,2.885036541353894e-05,COMPLETE
19,0.5942561626434326,2026-03-08 19:45:44.924162,2026-03-08 19:45:49.678014,0 days 00:00:04.753852,64,False,0.4908766338977218,128,0.0011449596133934247,2,6.922055527346286e-05,COMPLETE
20,0.4924474358558655,2026-03-08 19:45:49.679015,2026-03-08 19:45:54.614818,0 days 00:00:04.935803,64,False,0.4963499829100898,64,0.0010426374807477024,2,1.8069078852765903e-05,COMPLETE
21,0.5344135165214539,2026-03-08 19:45:54.615818,2026-03-08 19:45:59.505499,0 days 00:00:04.889681,64,False,0.5004913811311389,64,0.0010424736800988229,2,2.040980966646146e-05,COMPLETE
22,0.5887547731399536,2026-03-08 19:45:59.506499,2026-03-08 19:46:04.517962,0 days 00:00:05.011463,64,False,0.4506069966101462,64,0.00132069540573544,2,3.383359810606522e-05,COMPLETE
23,0.5496495962142944,2026-03-08 19:46:04.518961,2026-03-08 19:46:09.509529,0 days 00:00:04.990568,64,False,0.5382736666191591,64,0.0009944933071958863,2,1.955435339616824e-05,COMPLETE
24,0.5942155718803406,2026-03-08 19:46:09.509529,2026-03-08 19:46:15.321926,0 days 00:00:05.812397,64,False,0.5269836804186413,256,0.0009451545903680105,2,8.941341449099447e-05,COMPLETE
25,0.5835751891136169,2026-03-08 19:46:15.322930,2026-03-08 19:46:20.092245,0 days 00:00:04.769315,64,False,0.44354666297688405,64,0.0011835981024429917,2,4.463504651771174e-05,COMPLETE
26,0.4264024496078491,2026-03-08 19:46:20.093247,2026-03-08 19:46:25.878648,0 days 00:00:05.785401,64,False,0.4235051447821423,192,0.001301211468714186,2,1.577087465547103e-05,COMPLETE
27,0.4754692018032074,2026-03-08 19:46:25.879648,2026-03-08 19:46:31.477877,0 days 00:00:05.598229,64,False,0.4080043049115143,192,0.001310474764498043,2,1.4783226138784026e-05,COMPLETE
28,0.5415816903114319,2026-03-08 19:46:31.477877,2026-03-08 19:46:36.249623,0 days 00:00:04.771746,64,False,0.4164283813068057,64,0.0016465022300125812,2,1.363875715057334e-05,COMPLETE
29,0.6164606213569641,2026-03-08 19:46:36.250623,2026-03-08 19:46:41.637295,0 days 00:00:05.386672,32,False,0.34953436562170265,96,0.0013017828530155636,1,1.3985697362480427e-05,COMPLETE
30,0.6431570649147034,2026-03-08 19:46:41.638296,2026-03-08 19:46:46.989280,0 days 00:00:05.350984,32,False,0.4198446878178816,128,0.001274989410523051,1,3.790604299467903e-05,COMPLETE
31,0.57881098985672,2026-03-08 19:46:46.990280,2026-03-08 19:46:52.658974,0 days 00:00:05.668694,64,False,0.2730375478114508,192,0.0010434137618883289,2,2.2148308030719193e-05,COMPLETE
32,0.4891194999217987,2026-03-08 19:46:52.659974,2026-03-08 19:46:58.248424,0 days 00:00:05.588450,64,False,0.37974732429952424,192,0.0014528399366461142,2,2.3354440487526263e-05,COMPLETE
33,0.5058123469352722,2026-03-08 19:46:58.249423,2026-03-08 19:47:03.954839,0 days 00:00:05.705416,64,False,0.39235006390875216,192,0.0016736799341745242,2,1.3658526407328596e-05,COMPLETE
34,0.5390545725822449,2026-03-08 19:47:03.955838,2026-03-08 19:47:09.550372,0 days 00:00:05.594534,64,False,0.3446792692763386,192,0.001427782679911548,2,1.6364867897730535e-05,COMPLETE
35,0.6720030978322029,2026-03-08 19:47:09.551875,2026-03-08 19:47:17.319182,0 days 00:00:07.767307,16,True,0.427505566314715,96,0.0012092937899367768,2,0.00015866543601256386,COMPLETE
36,0.5597078204154968,2026-03-08 19:47:17.320182,2026-03-08 19:47:24.373205,0 days 00:00:07.053023,32,False,0.3758893812093323,192,0.0013942285276587571,2,2.3065914814409508e-05,COMPLETE
37,0.5425454378128052,2026-03-08 19:47:24.374203,2026-03-08 19:47:30.430100,0 days 00:00:06.055897,64,True,0.4872988047292341,256,0.0015258166750642475,1,5.137767278504895e-05,COMPLETE
38,0.6829645782709122,2026-03-08 19:47:30.432102,2026-03-08 19:47:39.811749,0 days 00:00:09.379647,16,False,0.5321632892587849,192,0.0016196407524631594,2,1.681938594444212e-05,COMPLETE
39,0.5222668647766113,2026-03-08 19:47:39.811749,2026-03-08 19:47:46.861921,0 days 00:00:07.050172,64,True,0.39824029768959457,192,0.0019970654589772144,2,1.234250803986021e-05,COMPLETE
