number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,state
0,0.6441619992256165,2026-03-06 20:37:09.658945,2026-03-06 20:37:17.824802,0 days 00:00:08.165857,32,False,0.28493564427131046,96,0.0011504753106625046,1,0.0002607024758370766,COMPLETE
1,0.6247550547122955,2026-03-06 20:37:17.825309,2026-03-06 20:37:26.936286,0 days 00:00:09.110977,32,True,0.4056937753654446,192,0.0007496501097315302,1,5.4041038546473305e-05,COMPLETE
2,0.7410392463207245,2026-03-06 20:37:26.937412,2026-03-06 20:37:38.141406,0 days 00:00:11.203994,16,True,0.39807076404450803,128,0.0007627211116577326,3,1.5679933916722995e-05,COMPLETE
3,0.6833247542381287,2026-03-06 20:37:38.142406,2026-03-06 20:37:48.510029,0 days 00:00:10.367623,16,True,0.5687496940092467,96,0.0019174238140216384,2,0.0003550304858128307,COMPLETE
4,0.6347558200359344,2026-03-06 20:37:48.511537,2026-03-06 20:37:58.057998,0 days 00:00:09.546461,32,True,0.5947547746402069,256,0.0007380901894391266,1,0.00012172847081122418,COMPLETE
5,0.7227854579687119,2026-03-06 20:37:58.059001,2026-03-06 20:38:18.792082,0 days 00:00:20.733081,16,True,0.22542334011440945,192,0.0008218411404269376,3,1.70505392602693e-05,COMPLETE
6,0.6418977379798889,2026-03-06 20:38:18.793082,2026-03-06 20:38:33.357000,0 days 00:00:14.563918,16,False,0.37101640734341984,256,0.0014355166831664403,2,0.0001326033192269654,COMPLETE
7,0.5617359280586243,2026-03-06 20:38:33.358004,2026-03-06 20:38:42.390551,0 days 00:00:09.032547,64,True,0.26448851490160175,192,0.000883171698312604,2,0.0003244160088734161,COMPLETE
8,0.6929848343133926,2026-03-06 20:38:42.391551,2026-03-06 20:38:52.004876,0 days 00:00:09.613325,16,True,0.3708431154505025,64,0.0015314309403948435,1,0.0006197015748809143,COMPLETE
9,0.6724742352962494,2026-03-06 20:38:52.005382,2026-03-06 20:38:59.294939,0 days 00:00:07.289557,32,False,0.5887128330883842,96,0.0018478138267043395,1,4.4300218067679785e-05,COMPLETE
10,0.593106210231781,2026-03-06 20:38:59.295444,2026-03-06 20:39:06.608052,0 days 00:00:07.312608,64,False,0.2062379198633824,192,0.0005126065261429245,2,0.0009044366299969405,COMPLETE
11,0.5927024483680725,2026-03-06 20:39:06.609052,2026-03-06 20:39:13.705494,0 days 00:00:07.096442,64,False,0.21144118649403879,192,0.0005092956603864634,2,0.0008624009197392455,COMPLETE
12,0.5986741781234741,2026-03-06 20:39:13.706499,2026-03-06 20:39:20.676570,0 days 00:00:06.970071,64,False,0.2874578580994369,192,0.0005046017613329441,2,0.00043757405359945455,COMPLETE
13,0.6399803161621094,2026-03-06 20:39:20.677719,2026-03-06 20:39:28.671074,0 days 00:00:07.993355,64,False,0.29085560466035143,192,0.0010564615151250837,3,0.000974667539740835,COMPLETE
14,0.6292208433151245,2026-03-06 20:39:28.673192,2026-03-06 20:39:35.246983,0 days 00:00:06.573791,64,True,0.47529180478007954,64,0.000622599997964414,2,0.0002330641687943897,COMPLETE
15,0.6159170866012573,2026-03-06 20:39:35.247979,2026-03-06 20:39:41.586871,0 days 00:00:06.338892,64,False,0.25860133123202544,128,0.0009138753383895254,2,0.0005355854601737088,COMPLETE
16,0.6053342819213867,2026-03-06 20:39:41.587870,2026-03-06 20:39:50.793945,0 days 00:00:09.206075,64,True,0.3456585462840369,192,0.0006013315911511333,2,0.00021063979781445145,COMPLETE
17,0.5688677430152893,2026-03-06 20:39:50.794881,2026-03-06 20:39:58.745508,0 days 00:00:07.950627,64,False,0.20375560297358755,192,0.0012305787090234794,3,5.259876584248667e-05,COMPLETE
18,0.6326648592948914,2026-03-06 20:39:58.746511,2026-03-06 20:40:11.065157,0 days 00:00:12.318646,64,True,0.32538327298994807,192,0.0012705302375629463,3,4.1819500324607076e-05,COMPLETE
19,0.6425524353981018,2026-03-06 20:40:11.066163,2026-03-06 20:40:17.381244,0 days 00:00:06.315081,64,False,0.46148384633765743,128,0.001004176883639614,3,7.11807472780331e-05,COMPLETE
20,0.5932397842407227,2026-03-06 20:40:17.382243,2026-03-06 20:40:24.150914,0 days 00:00:06.768671,64,True,0.24724162794039434,64,0.0012618889016637873,3,2.562795346449688e-05,COMPLETE
21,0.6269566416740417,2026-03-06 20:40:24.151869,2026-03-06 20:40:31.542465,0 days 00:00:07.390596,64,False,0.20878908936907017,192,0.0009243738012865083,2,8.141872935101585e-05,COMPLETE
22,0.6112934947013855,2026-03-06 20:40:31.543543,2026-03-06 20:40:38.569789,0 days 00:00:07.026246,64,False,0.24474434586681945,192,0.001579651719348178,2,0.00017244617287512059,COMPLETE
23,0.6227810382843018,2026-03-06 20:40:38.570789,2026-03-06 20:40:45.603648,0 days 00:00:07.032859,64,False,0.20464838465102123,192,0.0006803036450911028,2,0.0006412358633324001,COMPLETE
24,0.6290082335472107,2026-03-06 20:40:45.605148,2026-03-06 20:40:53.453978,0 days 00:00:07.848830,64,False,0.2621544135657032,192,0.0005704420406352049,3,0.00032141860746787246,COMPLETE
25,0.5530918836593628,2026-03-06 20:40:53.454979,2026-03-06 20:41:00.996509,0 days 00:00:07.541530,64,False,0.30053211856349654,256,0.0012462379445371539,2,2.956194782529102e-05,COMPLETE
26,0.6243336796760559,2026-03-06 20:41:00.997511,2026-03-06 20:41:08.536473,0 days 00:00:07.538962,64,False,0.31842971979058626,256,0.0011831072055823904,2,2.1024191242130097e-05,COMPLETE
27,0.5823943614959717,2026-03-06 20:41:08.536473,2026-03-06 20:41:16.987057,0 days 00:00:08.450584,64,False,0.30460580734353104,256,0.0014267862861663315,3,1.0286974485403205e-05,COMPLETE
28,0.6266812533140182,2026-03-06 20:41:16.988057,2026-03-06 20:41:29.151919,0 days 00:00:12.163862,32,True,0.2687840829785424,256,0.0008757343134151588,2,3.092560495676023e-05,COMPLETE
